Sr,Population,value
20716496.75602067,Competition Specialist,6552.929025914838
20980789.273068063,Competition Specialist,6552.522571884009
21248453.52498883,Competition Specialist,6552.123133575741
21519532.52698519,Competition Specialist,6551.7299996427055
21794069.843029536,Competition Specialist,6551.343083384122
22072109.59286543,Competition Specialist,6550.958488055269
22353696.459097967,Competition Specialist,6550.575810230559
22638875.69437434,Competition Specialist,6550.197583353779
22927693.128656488,Competition Specialist,6549.816693029128
23220195.176586036,Competition Specialist,6549.442773385839
23516428.84494351,Competition Specialist,6549.068639355667
23816441.740202397,Competition Specialist,6548.7052087796965
24120282.07618007,Competition Specialist,6548.3477265139
24427998.681785848,Competition Specialist,6547.995310172891
24739641.008868117,Competition Specialist,6547.648659897868
25055259.140161596,Competition Specialist,6547.304583206909
25374903.797335718,Competition Specialist,6546.961744881329
25698626.349146184,Competition Specialist,6546.620510142356
26026478.819690045,Competition Specialist,6546.279380593409
26358513.89676631,Competition Specialist,6545.938820571971
26694784.940343235,Competition Specialist,6545.606555012173
27035345.99113338,Competition Specialist,6545.279018236326
27380251.779278576,Competition Specialist,6544.951906489015
27729557.73314516,Competition Specialist,6544.627408228774
28083319.988231696,Competition Specialist,6544.3157828374515
28441595.396190338,Competition Specialist,6544.003007822904
28804441.53396298,Competition Specialist,6543.69918220755
29171916.71303455,Competition Specialist,6543.398342929631
29544079.9888038,Competition Specialist,6543.101878918525
29920991.170073867,Competition Specialist,6542.805681809974
30302710.828663994,Competition Specialist,6542.510352460969
30689300.309143513,Competition Specialist,6542.216143445575
31080821.738690637,Competition Specialist,6541.919975063599
31477338.037076432,Competition Specialist,6541.631133929174
31878912.926776428,Competition Specialist,6541.350535316898
32285610.94321127,Competition Specialist,6541.073693490681
32697497.44511768,Competition Specialist,6540.799517550709
33114638.625052363,Competition Specialist,6540.527852929489
33537101.520029288,Competition Specialist,6540.261261693769
33964954.02229298,Competition Specialist,6539.993595334668
34398264.89022928,Competition Specialist,6539.724265690935
34837103.759414926,Competition Specialist,6539.460684144773
35281541.15380883,Competition Specialist,6539.196635364325
35731648.497085385,Competition Specialist,6538.936555733251
36187498.12411277,Competition Specialist,6538.684580247849
36649163.29257761,Competition Specialist,6538.4382630032005
37116718.19475767,Competition Specialist,6538.200326923089
37590237.969445385,Competition Specialist,6537.961558033665
38069798.71402284,Competition Specialist,6537.7263248856925
38555477.4966911,Competition Specialist,6537.496048800699
39047352.36885564,Competition Specialist,6537.256033938873
39545502.3776693,Competition Specialist,6537.021238596933
40050007.57873611,Competition Specialist,6536.785411790782
40560949.048976414,Competition Specialist,6536.555653666775
41078408.89965642,Competition Specialist,6536.326364422204
41602470.2895841,Competition Specialist,6536.099705978491
42133217.43847289,Competition Specialist,6535.880753169964
42670735.64047686,Competition Specialist,6535.66682820621
43215111.27789762,Competition Specialist,6535.454214204722
43766431.83506652,Competition Specialist,6535.24595394232
44324785.91240401,Competition Specialist,6535.038244922206
44890263.240657866,Competition Specialist,6534.838897715119
45462954.695323996,Competition Specialist,6534.631267562876
46042952.31125029,Competition Specialist,6534.429327597758
46630349.29742727,Competition Specialist,6534.230842463075
47225240.051967345,Competition Specialist,6534.0335450107195
47827720.17727485,Competition Specialist,6533.833231407189
48437886.49541041,Competition Specialist,6533.635753763591
49055837.06365045,Competition Specialist,6533.445578525501
49681671.19024568,Competition Specialist,6533.259976700904
50315489.450380564,Competition Specialist,6533.074965459545
50957393.702336,Competition Specialist,6532.892570180985
51607487.103859074,Competition Specialist,6532.705051663887
52265874.128740765,Competition Specialist,6532.531577287069
52932660.58360556,Competition Specialist,6532.353870726686
53607953.6249153,Competition Specialist,6945.840566375552
54291861.776189424,Competition Specialist,6923.90992413183
54984494.945446,Competition Specialist,6783.9025931757305
55685964.44286409,Competition Specialist,7144.595257755719
56396382.99867211,Competition Specialist,6878.204809428267
57115864.78126435,Competition Specialist,7090.639863280328
57844525.41554797,Competition Specialist,7331.995065315463
58582482.00152536,Competition Specialist,6228.020404018507
59329853.1331123,Competition Specialist,6359.8973309684425
60086758.91719681,Competition Specialist,7115.61962321186
60853320.99294114,Competition Specialist,7308.017876564746
61629662.55132942,Competition Specialist,6174.091156876412
62415908.354965895,Competition Specialist,6757.50429475216
63212184.758124486,Competition Specialist,6099.938747203195
64018619.72705483,Competition Specialist,6725.974171290441
64835342.860547274,Competition Specialist,6199.339327562452
65662485.41075969,Competition Specialist,7292.8971200538645
66500180.304311186,Competition Specialist,7070.070003044886
67348562.16364372,Competition Specialist,6632.870850842112
68207767.32865678,Competition Specialist,6783.502215483906
69077933.87861823,Competition Specialist,6764.473997844344
69959201.65435374,Competition Specialist,7203.649269542447
70851712.28072105,Competition Specialist,5991.4707752977865
71755609.18936922,Competition Specialist,6596.19151621906
72671037.64178905,Competition Specialist,6043.043159439413
73598144.75265771,Competition Specialist,7152.8924536817685
74537079.51348026,Competition Specialist,6799.591340332131
75487992.81653431,Competition Specialist,6767.560459983096
76451037.4791188,Competition Specialist,6674.242227666843
77426368.26811278,Competition Specialist,7181.015875681375
78414141.92484689,Competition Specialist,7464.026834731192
79414517.1902934,Competition Specialist,6931.036107542365
80427654.83057629,Competition Specialist,7355.795246873724
81453717.66280738,Competition Specialist,7656.814954736034
82492870.58125217,Competition Specialist,5834.429156460913
83545280.58382872,Competition Specialist,5983.006609836713
84611116.79894604,Competition Specialist,6419.631344911319
85690550.51268348,Competition Specialist,6291.493460913508
86783755.19631748,Competition Specialist,6269.452895309117
87890906.53419964,Competition Specialist,6698.008848953115
89012182.45198947,Competition Specialist,6106.060986647321
90147763.14524917,Competition Specialist,6387.062767324488
91297831.1084014,Competition Specialist,7062.041766127054
92462571.16405733,Competition Specialist,7320.66176832937
93642170.49271895,Competition Specialist,6836.415128954763
94836818.66285928,Competition Specialist,6929.7957980349265
96046707.66138823,Competition Specialist,6753.737915096881
97272031.92450537,Competition Specialist,7351.852938613736
98512988.368947,Competition Specialist,6442.357400351097
99769776.42363212,Competition Specialist,6332.590181488483
101042598.06171095,Competition Specialist,7241.836057372182
102331657.83302449,Competition Specialist,6125.344917309391
103637162.89697592,Competition Specialist,6337.210110598826
104959323.05582266,Competition Specialist,6236.867052629636
106298350.78839317,Competition Specialist,7181.694695460937
107654461.28423136,Competition Specialist,6763.392913089606
109027872.47818367,Competition Specialist,6979.647896600475
110418805.0854158,Competition Specialist,6893.090036650829
111827482.63689002,Competition Specialist,6881.795004822725
113254131.51528126,Competition Specialist,6572.227837204322
114698980.991363,Competition Specialist,7046.192952402919
116162263.26085019,Competition Specialist,6633.503340296935
117644213.48171486,Competition Specialist,7168.135020401231
119145069.81197748,Competition Specialist,6951.084343819302
120665073.4479802,Competition Specialist,7303.167268725832
122204468.66314912,Competition Specialist,6367.227831984469
123763502.84724788,Competition Specialist,7264.264254327335
125342426.54614021,Competition Specialist,6657.699536366562
126941493.50204645,Competition Specialist,6725.326131649626
128560960.69432965,Competition Specialist,7314.432322756293
130201088.38078587,Competition Specialist,6328.3474287289355
131862140.13947485,Competition Specialist,7247.8010986045665
133544382.9110759,Competition Specialist,6381.173922747052
135248087.0417874,Competition Specialist,6196.480028947967
136973526.3267735,Competition Specialist,6294.4132814089635
138720978.05416182,Competition Specialist,6701.943489922752
140490723.04961148,Competition Specialist,7138.620910440262
142283045.7214349,Competition Specialist,6261.987432611226
144098234.10631302,Competition Specialist,7165.253613400095
145936579.91557577,Competition Specialist,6482.783583751601
147798378.58208826,Competition Specialist,6343.990490088312
149683929.30772555,Competition Specialist,6729.5249724696405
151593535.1114568,Competition Specialist,6975.683127136962
153527502.8780421,Competition Specialist,7011.155154964735
155486143.40735072,Competition Specialist,6790.994964825687
157469771.464309,Competition Specialist,6359.092514104001
159478705.82948175,Competition Specialist,6260.5806179284555
161513269.35030928,Competition Specialist,6801.035332432937
163573788.99298105,Competition Specialist,7145.5639113425195
165660595.89499152,Competition Specialist,6465.628495699306
167774025.41834602,Competition Specialist,6366.579191076399
169914417.2034626,Competition Specialist,7065.235257912146
172082115.223751,Competition Specialist,6877.962402769198
174277467.84089175,Competition Specialist,6282.12167279113
176500827.86082065,Competition Specialist,6486.88903090205
178752552.59042317,Competition Specialist,6947.0493166704455
181033003.89496374,Competition Specialist,7142.296727297264
183342548.2562285,Competition Specialist,7126.2983986532245
185681556.8314331,Competition Specialist,7122.268177766217
188050405.51285833,Competition Specialist,7253.306352877449
190449474.98826686,Competition Specialist,7401.447061656931
192879150.80207777,Competition Specialist,6994.125700743319
195339823.41732687,Competition Specialist,6065.997250283211
197831888.27841622,Competition Specialist,7237.9338037391135
200355745.8746644,Competition Specialist,6086.034268211754
202911801.80466822,Competition Specialist,7037.983255335766
205500466.8414808,Competition Specialist,7391.059151102759
208122156.99863413,Competition Specialist,7443.119096045448
210777293.59698248,Competition Specialist,6947.650572127839
213466303.33242455,Competition Specialist,6039.168416677505
216189618.34446314,Competition Specialist,7138.680612605266
218947676.28566208,Competition Specialist,7401.542618890299
221740920.39197505,Competition Specialist,7454.667802978684
224569799.55397716,Competition Specialist,7297.440281025501
227434768.38900524,Competition Specialist,5957.206810719185
230336287.31421265,Competition Specialist,6487.802370593329
233274822.6205715,Competition Specialist,6450.835234586867
236250846.54779404,Competition Specialist,6220.459089667746
239264837.3602396,Competition Specialist,6577.148112843433
242317279.42376006,Competition Specialist,6755.8978517963305
245408663.28355092,Competition Specialist,6128.923893946113
248539485.74297985,Competition Specialist,6906.443295170019
251710249.94342685,Competition Specialist,6925.725158173341
254921465.4451431,Competition Specialist,6198.202075452873
258173648.30913502,Competition Specialist,6483.886686292504
261467321.18010974,Competition Specialist,6275.475893421534
264803013.37045145,Competition Specialist,7086.853492752263
268181260.94530183,Competition Specialist,7154.7795167218965
271602606.80869293,Competition Specialist,6260.214034355678
275067600.7908068,Competition Specialist,6520.736835139391
278576799.73633075,Competition Specialist,6503.703926192494
282130767.59394705,Competition Specialist,6379.629138442121
285730075.5069626,Competition Specialist,6835.49836785809
289375301.90509474,Competition Specialist,6516.2695031101775
293067032.59742975,Competition Specialist,7037.592017135867
296805860.8665596,Competition Specialist,6858.364313155688
300592387.56393945,Competition Specialist,6882.376926050819
304427221.20642936,Competition Specialist,7112.1937418779735
308310978.0741064,Competition Specialist,6286.283335007104
312244282.3092858,Competition Specialist,6390.28049614435
316227766.01683795,Competition Specialist,6693.839821129851
1000.0,Defense Specialist,1.421471273975976e-16
1012.7575873546546,Defense Specialist,-2.310686652152593e-13
1025.677930744422,Defense Specialist,-2.075318040882247e-13
1038.763106543635,Defense Specialist,-7.73443682893719e-14
1052.0152176161591,Defense Specialist,-2.324906388782968e-16
1065.4363936533232,Defense Specialist,3.5477237738689234e-16
1079.0287915161837,Defense Specialist,3.881704155422458e-16
1092.79459558214,Defense Specialist,1.7576619505040082e-13
1106.7360180959733,Defense Specialist,8.991113193160082e-14
1120.8552995253765,Defense Specialist,-1.1642751766813028e-13
1135.154708920999,Defense Specialist,-1.9404516215788322e-13
1149.6365442811061,Defense Specialist,8.137065081624871e-13
1164.3031329208768,Defense Specialist,-5.764981603406111e-16
1179.1568318464128,Defense Specialist,-2.5468856400206183e-16
1194.2000281335324,Defense Specialist,-1.831743414984608e-14
1209.435139311377,Defense Specialist,7.767555896276942e-15
1224.8646137509306,Defense Specialist,-5.1053931105900064e-14
1240.4909310584846,Defense Specialist,-5.46397018337212e-15
1256.3166024741201,Defense Specialist,1.3043239500687257e-18
1272.3441712752879,Defense Specialist,8.659360461256319e-19
1288.576213185518,Defense Specialist,2.880401561385534e-14
1305.0153367883622,Defense Specialist,-2.6024289756398894e-15
1321.6641839466051,Defense Specialist,2.3442802486920313e-14
1338.5254302268222,Defense Specialist,-1.3481198877786679e-17
1355.601785329369,Defense Specialist,1.0097402583921726e-14
1372.895993523834,Defense Specialist,1.2384059829182e-13
1390.4108340900696,Defense Specialist,-2.918672793824759e-16
1408.1491217648334,Defense Specialist,9.620619728130936e-17
1426.1137071941284,Defense Specialist,-1.0737203611355498e-15
1444.3074773913293,Defense Specialist,-8.4557744306392e-16
1462.73335620113,Defense Specialist,-5.18840508334145e-16
1481.3943047694345,Defense Specialist,1.1535239605387835e-15
1500.2933220192183,Defense Specialist,-7.78347224613237e-23
1519.4334451324833,Defense Specialist,-9.346136124058416e-18
1538.8177500383463,Defense Specialist,4.205904029163732e-19
1558.4493519073535,Defense Specialist,1.6394146584380375e-16
1578.331405652118,Defense Specialist,1.3247907031495565e-16
1598.4671064343197,Defense Specialist,-6.67237291185614e-18
1618.8596901781975,Defense Specialist,8.11763776934555e-18
1639.5124340905766,Defense Specialist,1.7906370814392186e-14
1660.4286571875296,Defense Specialist,5.495702774485327e-20
1681.611720827773,Defense Specialist,5.86912625941158e-20
1703.0650292528444,Defense Specialist,-1.3498036997414509e-18
1724.7920301341949,Defense Specialist,-1.8986035552894776e-21
1746.7962151272457,Defense Specialist,-2.581996571250499e-18
1769.0811204325116,Defense Specialist,8.073210105780287e-18
1791.6503273639014,Defense Specialist,6.270032298277928e-18
1814.5074629242417,Defense Specialist,-1.2016064226771733e-21
1837.6562003881704,Defense Specialist,-1.4181117908714273e-17
1861.1002598924472,Defense Specialist,-3.743654095208654e-10
1884.8434090337953,Defense Specialist,-5.007859609396753e-18
1908.889463474391,Defense Specialist,4.724142814653036e-22
1933.2422875550453,Defense Specialist,-2.8669437704812577e-18
1957.905794916241,Defense Specialist,-1.972197017347668e-18
1982.8839491270714,Defense Specialist,4.6925767787602664e-18
2008.1807643222025,Defense Specialist,4.662722176145614e-13
2033.8003058469822,Defense Specialist,2.418812934759765e-15
2059.7466909107484,Defense Specialist,2.764104943078726e-16
2086.024089248505,Defense Specialist,1.4788584247906156e-17
2112.6367237910063,Defense Specialist,-3.074192359627828e-11
2139.5888713434215,Defense Specialist,1.2105307765279147e-15
2166.8848632726344,Defense Specialist,-6.1465804274515595e-16
2194.5290862033135,Defense Specialist,-1.467560169142384e-13
2222.525982722885,Defense Specialist,7.51779707476415e-15
2250.880052095462,Defense Specialist,-4.816624413831717e-14
2279.5958509849193,Defense Specialist,-5.245406344593802e-13
2308.6779941871696,Defense Specialist,-3.228806564300933e-13
2338.1311553717815,Defense Specialist,2.6965746935299633e-12
2367.9600678330785,Defense Specialist,1.8239668228780744e-14
2398.169525250793,Defense Specialist,2.2105341137152963e-13
2428.7643824604506,Defense Specialist,5.706690933157153e-13
2459.7495562335657,Defense Specialist,3.373984504231623e-13
2491.1300260677885,Defense Specialist,1.164830161920158e-12
2522.910834987154,Defense Specialist,-1.4100812695746091e-12
2555.097090352507,Defense Specialist,1.0588876366901464e-12
2587.693964682303,Defense Specialist,-3.334051007313123e-11
2620.7066964838523,Defense Specialist,-9.963964518007767e-12
2654.1405910951735,Defense Specialist,1.5444331192041269e-12
2688.0010215376074,Defense Specialist,1.1044777355039052e-11
2722.293429379274,Defense Specialist,1.0036166993500642e-11
2757.0233256095826,Defense Specialist,2.3854329187112814e-12
2792.19629152487,Defense Specialist,3.889491829627199e-11
2827.817979625341,Defense Specialist,-1.4410827497697798e-11
2863.894114523477,Defense Specialist,-3.2635110811921886e-08
2900.4304938639916,Defense Specialist,2.7765884539371983e-12
2937.4329892555656,Defense Specialist,-1.5735232855453928e-10
2974.9075472144405,Defense Specialist,-8.02696041639322e-11
3012.86019012005,Defense Specialist,2.5692163521946376e-09
3051.297017182871,Defense Specialist,-7.252909545786032e-10
3090.2242054245785,Defense Specialist,7.962736114549358e-10
3129.6480106707504,Defense Specialist,5.890778967091303e-07
3169.574768556207,Defense Specialist,0.020237909236600474
3210.0108955431715,Defense Specialist,83.62831605975835
3250.96288995246,Defense Specialist,239.70637406077023
3292.4373330077688,Defense Specialist,388.71930102039386
3334.4408898933416,Defense Specialist,539.6332657848038
3376.9803108250912,Defense Specialist,692.4725296019941
3420.062432135391,Defense Specialist,847.261653400605
3463.6941773717344,Defense Specialist,1004.025512744463
3507.882558409363,Defense Specialist,1162.7893008324506
3552.6346765781395,Defense Specialist,1323.5785293493343
3597.9577238037637,Defense Specialist,1486.4190454133004
3643.8589837635445,Defense Specialist,1651.3370111090949
3690.3458330569547,Defense Specialist,1818.3589321591298
3737.425742391064,Defense Specialist,1987.5116499571322
3785.106277781153,Defense Specialist,2158.8223483286743
3833.3951017666013,Defense Specialist,2332.3185578993625
3882.299974642294,Defense Specialist,2508.0281605196174
3931.82875570577,Defense Specialist,2685.979393744219
3981.9894045202295,Defense Specialist,2866.2008553715223
4032.7899821937053,Defense Specialist,3048.7215080387664
4084.2386526745217,Defense Specialist,3233.5706838764
4136.343684063274,Defense Specialist,3420.77808922226
4189.113449941588,Defense Specialist,3610.373809395167
4242.556430717777,Defense Specialist,3802.3883135303904
4296.6812149897105,Defense Specialist,3996.85245947542
4351.49650092505,Defense Specialist,4193.797498749666
4407.011097659075,Defense Specialist,4393.255081566501
4463.233926710397,Defense Specialist,4595.257261919728
4520.174023414664,Defense Specialist,4799.836502734633
4577.840538376617,Defense Specialist,5007.02568108516
4636.242738940639,Defense Specialist,5216.858093477463
4695.390010680058,Defense Specialist,5429.367461200656
4755.291858905486,Defense Specialist,5644.587935746301
4815.957910192351,Defense Specialist,5862.55410429642
4877.397913927969,Defense Specialist,6083.300995282175
4939.621743878321,Defense Specialist,6306.86408401304
5002.6393997748,Defense Specialist,6533.279298377601
5066.461008921268,Defense Specialist,6762.583024617866
5131.096827821533,Defense Specialist,6994.812113176367
5196.557243827658,Defense Specialist,7230.00388461853
5262.852776809257,Defense Specialist,7468.1961356298
5329.994080844088,Defense Specialist,7709.427145090629
5397.991945930254,Defense Specialist,7953.73568022729
5466.857299720181,Defense Specialist,8201.161002842486
5536.601209276792,Defense Specialist,8451.742875624655
5607.234882852033,Defense Specialist,8705.521568538377
5678.76967168809,Defense Specialist,8962.537865295684
5751.217071841614,Defense Specialist,9222.833069910435
5824.588726031214,Defense Specialist,9486.449013336036
5898.896425508493,Defense Specialist,9753.428060187985
5974.152111952983,Defense Specialist,10023.813115552
6050.367879391224,Defense Specialist,10297.647631879261
6127.555976140354,Defense Specialist,10574.975615969248
6205.7288067765,Defense Specialist,10855.84163604215
6284.898934128248,Defense Specialist,11140.290828901083
6365.079081295571,Defense Specialist,11428.368907185904
6446.282133694491,Defense Specialist,11720.122166719406
6528.521141127847,Defense Specialist,12015.597493947264
6611.809319882495,Defense Specialist,12314.84237347362
6696.160054853222,Defense Specialist,12617.904895691025
6781.58690169376,Defense Specialist,12924.833764509183
6868.103588995307,Defense Specialist,13235.678305183166
6955.724020492732,Defense Specialist,13550.488472238481
7044.462277299037,Defense Specialist,13869.314857500129
7134.332620168256,Defense Specialist,14192.208698222776
7225.349491787214,Defense Specialist,14519.221885324658
7317.527519096606,Defense Specialist,14850.406970817923
7410.881515641569,Defense Specialist,15185.817180799972
7505.426483952362,Defense Specialist,15525.506414914675
7601.17761795533,Defense Specialist,15869.52926410706
7698.150305414641,Defense Specialist,16217.941014849985
7796.360130405237,Defense Specialist,16570.797658938398
7895.822875817228,Defense Specialist,16928.155902487477
7996.554525892347,Defense Specialist,17290.07317504551
8098.571268792684,Defense Specialist,17656.60763882338
8201.889499202203,Defense Specialist,18027.81819804134
8306.525820961508,Defense Specialist,18403.76450839551
8412.49704973612,Defense Specialist,18784.506986644745
8519.8202157189,Defense Specialist,19170.106820319914
8628.512566366895,Defense Specialist,19560.625977556963
8738.591569173057,Defense Specialist,19956.12721705622
8850.074914473438,Defense Specialist,20356.67409816727
8962.98051829007,Defense Specialist,20762.33144772099
9077.326525210223,Defense Specialist,21173.163087287394
9193.131311302326,Defense Specialist,21589.236409827092
9310.413487069076,Defense Specialist,22010.617824124583
9429.191900438324,Defense Specialist,22437.37504862463
9549.485639791967,Defense Specialist,22869.576665695553
9671.314037033631,Defense Specialist,23307.29213265102
9794.696670695395,Defense Specialist,23750.591792912433
9919.653369084137,Defense Specialist,24199.54688730644
10046.204213468132,Defense Specialist,24654.22956555095
10174.36954130415,Defense Specialist,25114.713237123968
10304.169949505875,Defense Specialist,25581.070886333328
10435.626297753925,Defense Specialist,26053.37847767022
10568.75971184805,Defense Specialist,26531.711574361758
10703.591587102306,Defense Specialist,27016.147456738003
10840.14359178331,Defense Specialist,27506.763204002233
10978.437670592484,Defense Specialist,28003.637521566987
11118.4960481927,Defense Specialist,28506.851218431217
11260.3412327799,Defense Specialist,29016.484707935335
11403.996019700331,Defense Specialist,29532.61973705953
11549.483495113791,Defense Specialist,30055.34000213818
11696.827039703847,Defense Specialist,30584.728180909333
11846.05033243518,Defense Specialist,31120.870367274572
11997.177354358855,Defense Specialist,31663.852434416778
12150.232392466372,Defense Specialist,32213.76164271241
12305.240043592616,Defense Specialist,32770.68673589907
12462.225218368741,Defense Specialist,33334.71610463247
12621.213145225462,Defense Specialist,33905.94154947678
12782.229374447415,Defense Specialist,34484.45435759335
12945.29978227916,Defense Specialist,35070.347641316715
13110.450575083778,Defense Specialist,35663.715509789974
13277.708293554291,Defense Specialist,36264.65376279373
13447.099816978958,Defense Specialist,36873.25812388208
13618.652367560828,Defense Specialist,37489.62629855411
13792.393514792659,Defense Specialist,38113.85869743716
13968.351179887397,Defense Specialist,38746.05404772363
14146.553640265303,Defense Specialist,39386.314938242176
14327.029534098294,Defense Specialist,40034.74434116176
14509.8078649123,Defense Specialist,40691.44585363953
14694.918006248172,Defense Specialist,41356.526229111776
14882.38970638237,Defense Specialist,42030.08970360067
15072.253093107556,Defense Specialist,42712.245726777925
15264.538678574369,Defense Specialist,43403.10715763268
15459.277364194786,Defense Specialist,44102.78093353846
15656.500445608335,Defense Specialist,44811.38185424967
15856.239617711371,Defense Specialist,45529.02104839393
16058.526979750659,Defense Specialist,46255.81541110667
16263.395040481906,Defense Specialist,46991.88281851864
16470.876723394143,Defense Specialist,47737.34090844246
16681.005372000593,Defense Specialist,48492.309627480194
16893.814755197352,Defense Specialist,49256.909348460555
17109.339072690134,Defense Specialist,50031.262905188756
17327.61296049042,Defense Specialist,50815.496117981435
17548.671496481522,Defense Specialist,51609.734502170155
17772.55020605602,Defense Specialist,52414.10510012007
17999.285067824763,Defense Specialist,53228.73746942975
18228.91251939887,Defense Specialist,54053.76289659402
18461.469463245456,Defense Specialist,54889.313484141814
18696.993272618136,Defense Specialist,55735.523075859
18935.521797562953,Defense Specialist,56592.528725135475
19177.093371001327,Defense Specialist,57460.46769884621
19421.746814890244,Defense Specialist,58339.47947983219
19669.521446461233,Defense Specialist,59229.70459836532
19920.457084538713,Defense Specialist,60131.28850731871
20174.594055939364,Defense Specialist,61044.3741733108
20431.973201952704,Defense Specialist,61969.10730812823
20692.63588490458,Defense Specialist,62905.639089497905
20956.623994804308,Defense Specialist,63854.11725506772
21223.979956076717,Defense Specialist,64814.69714101529
21494.746734379805,Defense Specialist,65787.5312074925
21768.967843509832,Defense Specialist,66772.77652279701
22046.687352394074,Defense Specialist,67770.58956625695
22327.94989217305,Defense Specialist,68781.13462315162
22612.800663372796,Defense Specialist,69804.56976713978
22901.285443169167,Defense Specialist,70841.06407273596
23193.450592744273,Defense Specialist,71890.77975492194
23489.343064737077,Defense Specialist,72953.8865655299
23789.01041078891,Defense Specialist,74030.55725956713
24092.500789185386,Defense Specialist,75120.96276022495
24399.862972595503,Defense Specialist,76225.28185031781
24711.14635590999,Defense Specialist,77343.68521921031
25026.400964179167,Defense Specialist,78476.36018534489
25345.677460652347,Defense Specialist,79623.48442792892
25669.02715491952,Defense Specialist,80785.24023456921
25996.502011157405,Defense Specialist,81961.82163794173
26328.1546564802,Defense Specialist,83153.41200614645
26664.0383893971,Defense Specialist,84360.20289020268
27004.2071883777,Defense Specialist,85582.39010501032
27348.715720526674,Defense Specialist,86820.17240324903
27697.61935036891,Defense Specialist,88073.74089463847
28050.974148747213,Defense Specialist,89343.30405408876
28408.836901833012,Defense Specialist,90629.06353872737
28771.26512025234,Defense Specialist,91931.22678157424
29138.317048327885,Defense Specialist,93250.00222315191
29510.05167343955,Defense Specialist,94585.60100703525
29886.528735503827,Defense Specialist,95938.24070816895
30267.80873657441,Defense Specialist,97308.13565230601
30653.952950565235,Defense Specialist,98695.50865637758
31045.02343309761,Defense Specialist,100100.58229124219
31441.083031472648,Defense Specialist,101523.5768138827
31842.19539477161,Defense Specialist,102964.72789567313
32248.424984084453,Defense Specialist,104424.2639096767
32659.837082868937,Defense Specialist,105902.42217890953
33076.49780744242,Defense Specialist,107399.43381312398
33498.474117606915,Defense Specialist,108915.54619803112
33925.83382740992,Defense Specialist,110451.00049834645
34358.645616042595,Defense Specialist,112006.04271828647
34796.97903887688,Defense Specialist,113580.92497711207
35240.90453864351,Defense Specialist,115175.90040782033
35690.493456752294,Defense Specialist,116791.22152844301
36145.81804475754,Defense Specialist,118427.15127598764
36606.951475969065,Defense Specialist,120083.95018482138
37073.96785721134,Defense Specialist,121761.88545428855
37546.94224073337,Defense Specialist,123461.23030157914
38025.95063626969,Defense Specialist,125182.25155755044
38511.07002325569,Defense Specialist,126925.22965039793
39002.37836319859,Defense Specialist,128690.44392174763
39499.95461220639,Defense Specialist,130478.1819678827
40003.87873367658,Defense Specialist,132288.72032572422
40514.23171114647,Defense Specialist,134122.3604544648
41031.09556130814,Defense Specialist,135979.39328964992
41554.5533471888,Defense Specialist,137860.11737864124
42084.68919149921,Defense Specialist,139764.83404929124
42621.588290153246,Defense Specialist,141693.8511825214
43165.336925959,Defense Specialist,143647.47761994155
43716.02248248502,Defense Specialist,145626.02760714895
44273.73345810337,Defense Specialist,147629.81921097855
44838.55948021191,Defense Specialist,149659.17431839145
45410.591319637584,Defense Specialist,151714.4193017348
45989.92090522438,Defense Specialist,153795.88366310453
46576.64133860644,Defense Specialist,155903.90255730736
47170.84690917022,Defense Specialist,158038.8161200773
47772.633109207,Defense Specialist,160200.9651360157
48382.09664925957,Defense Specialist,162390.6965648356
48999.33547366384,Defense Specialist,164608.36603593806
49624.44877628914,Defense Specialist,166854.32666488233
50257.537016479226,Defense Specialist,169128.9381259975
50898.70193519685,Defense Specialist,171432.5719594338
51548.04657137365,Defense Specialist,173765.59345126073
52205.67527846975,Defense Specialist,176128.377376143
52871.69374124356,Defense Specialist,178521.30582107636
53546.20899273613,Defense Specialist,180944.76138502278
54229.32943147155,Defense Specialist,183399.1348969325
54921.16483887789,Defense Specialist,185884.8200056747
55621.82639692926,Defense Specialist,188402.2173068818
56331.42670601352,Defense Specialist,190951.7289731378
57050.07980302781,Defense Specialist,193533.76684823734
57777.90117970507,Defense Specialist,196148.74710776514
58515.00780117376,Defense Specialist,198797.08619825268
59261.51812475552,Defense Specialist,201479.21139034964
60017.55211900154,Defense Specialist,204195.5537924219
60783.23128297236,Defense Specialist,206946.55264343723
61558.67866576306,Defense Specialist,209732.64626866623
62344.01888627864,Defense Specialist,212554.28329190006
63139.37815326057,Defense Specialist,215411.9175278343
63944.884285569366,Defense Specialist,218306.0081646868
64760.6667327258,Defense Specialist,221237.02112573994
65586.85659571436,Defense Specialist,224205.42666393772
66423.58664805138,Defense Specialist,227211.70115991205
67270.99135712336,Defense Specialist,230256.32977040802
68129.20690579608,Defense Specialist,233339.79990802592
68998.37121430025,Defense Specialist,236462.60724426594
69878.62396239558,Defense Specialist,239625.25486639864
70770.10661181889,Defense Specialist,242828.25009558417
71672.9624290174,Defense Specialist,246072.10769062006
72587.33650817246,Defense Specialist,249357.34877723554
73513.37579451718,Defense Specialist,252684.50184114592
74451.22910795143,Defense Specialist,256054.1016051173
75401.04716695752,Defense Specialist,259466.68905279587
76362.98261282242,Defense Specialist,262922.81333309197
77337.19003416746,Defense Specialist,266423.0289082183
78323.82599179204,Defense Specialist,269967.89869178564
79323.04904383309,Defense Specialist,273557.9926430688
80335.01977124735,Defense Specialist,277193.8873567931
