t,R,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,Sr
1999.0,0.19999999999999674,158113.88300842565,4.838842015541077e-10,2.9545345603023326e-18,-2.0835515094054338e-26,-1.4646553760813276e-34,-1.1782667663371063e-40,3.0464290908702477e-44,9.870513097705162e-47,7.505545697516985e-51,7.452436427536614e-53,3.1540199473136086e-51,5.254580834647883e-54,4.02852638482429e-55,3.6437798818624244e-55,3.544640372923445e-55,3.512184647219419e-55,3.500175464411596e-55,3.495359458907419e-55,3.493308598834835e-55,3.492391644126782e-55,31622.776601683792
1999.0,0.19999999999999993,162178.04036178248,2.2826934101050248e-10,6.141791739645925e-14,-7.442372386746063e-16,-6.588350316537772e-17,1.7677897116215636e-17,3.4288555176615483e-19,-6.95439629150964e-19,2.0451787997331528e-19,4.272180839998374e-20,2.2083032112238546e-18,-2.20668638538954e-20,-2.206685627582852e-20,-2.2066828722645562e-20,-2.206680928954386e-20,-2.2066796050004314e-20,-2.2066786876806224e-20,-2.2066780220875864e-20,-2.2066775218578473e-20,-2.2066771328433155e-20,32435.608072358114
1999.0,0.19999999999999915,166346.66276704526,-1.686333782812035e-10,-1.3360702819771164e-13,1.2592007082974044e-16,2.5494174395538797e-17,-1.2460633611942008e-17,-4.254021600308837e-21,5.019523851426768e-20,-1.985988554610571e-20,-1.06707808797182e-20,-2.032970109420721e-19,1.1234055791771466e-22,1.1237376611499927e-22,1.1238014927261635e-22,1.123817770014944e-22,1.1238219604020522e-22,1.1238277329205766e-22,1.1238281977434452e-22,1.1238281045271748e-22,1.123828046792496e-22,33269.332553410386
1999.0,0.20000000000000043,170622.43539264824,7.578874208393644e-10,8.402515483234767e-14,-9.824236714455723e-16,-4.968733653001214e-17,1.1176086735607425e-17,1.2605180389993195e-18,-3.036668447371812e-19,6.614804621432457e-20,-1.872936015777248e-22,7.370281897805092e-19,-1.577723259265847e-20,-1.5777186552247434e-20,-1.5777163179175306e-20,-1.577714839435399e-20,-1.5777138725659778e-20,-1.5777132108650618e-20,-1.577712734046078e-20,-1.5777123756945138e-20,-1.5777120994163882e-20,34124.487078528895
1999.0,0.19999999999999915,175008.1124265387,-2.0665276984929828e-10,-6.157153641012303e-14,-4.2741616141050485e-16,9.516799072281905e-18,-4.844647011505186e-19,-2.049290738798595e-19,-1.6323843017698589e-19,4.735097246502948e-21,3.978494835826935e-21,-4.561057090221488e-20,-2.898851143659975e-22,-2.8988753806923595e-22,-2.8988740877602333e-22,-2.8988721089458993e-22,-2.8988705205057198e-22,-2.8988693495923015e-22,-2.8988684871909236e-22,-2.8988678230305903e-22,-2.898867319454863e-22,35001.62248530942
1999.0,0.19999999999999699,179506.51885034353,-1.559697014962348e-10,-6.578430969277277e-14,-3.4594432872700477e-16,-2.68496642206639e-17,1.1313951057639078e-17,6.53984337498741e-19,-3.2759979669289747e-19,1.291001489798024e-19,-1.4549701282699295e-20,1.5163355189584967e-18,-2.940815432090542e-20,-2.9408050587242134e-20,-2.94080045915632e-20,-2.940797638627581e-20,-2.940795832138635e-20,-2.940794571354432e-20,-2.940793697399112e-20,-2.9407930200561604e-20,-2.9407925045943316e-20,35901.303770070685
1999.0,0.20000000000000093,184120.55225894536,2.6165297953053867e-11,2.8212421348946576e-15,-3.0357245079967547e-16,-2.182477242518458e-17,3.2528112424004546e-18,-5.44606802969543e-19,-7.308914537964671e-20,5.459824430617471e-20,-1.0453194504224344e-20,7.940899077899377e-19,-6.612155287608104e-21,-6.612118057378841e-21,-6.612105551351456e-21,-6.612098692320678e-21,-6.612094438473656e-21,-6.612091614970509e-21,-6.612089606791328e-21,-6.612088103119377e-21,-6.612086936623465e-21,36824.11045179003
1999.0,0.20000000000002313,188853.18472699425,2.738447544905622e-09,7.114667589548981e-13,-1.1351885298771792e-15,-2.128545439541155e-16,1.3308404381654006e-17,-9.69597918434101e-20,4.0130208625308256e-19,-5.0373041260213055e-19,5.304876632764281e-20,-5.933993048872207e-18,1.832139228698882e-19,1.832131223786742e-19,1.8321281175816317e-19,1.832126264398479e-19,1.8321251176653674e-19,1.8321243433634598e-19,1.8321237867699466e-19,1.8321233716816107e-19,1.832123048668808e-19,37770.63694539364
1999.0,0.19999999999999948,193707.46472319964,3.1851064808778695e-10,8.606210750816609e-14,-9.400522475136889e-16,-8.318362027653962e-17,2.291152433649316e-17,1.4048347892503265e-18,-5.317716422790562e-19,2.0473663671344414e-19,-6.564158813230088e-22,1.5924366561046568e-18,-3.4778415602185446e-20,-3.477831424377513e-20,-3.4778261641392425e-20,-3.477822864798205e-20,-3.477820724386647e-20,-3.477819263024688e-20,-3.4778182069423686e-20,-3.477817421988218e-20,-3.4778168078385385e-20,38741.49294464184
1999.0,0.20000000000000828,198686.51907428174,1.058766966026321e-09,2.0898005581578608e-13,-2.373362861811862e-15,-1.742166696196014e-16,4.555986484030277e-17,4.135264507683102e-18,-1.3505578633780548e-18,4.516946589685891e-19,2.9309317749185747e-20,1.6828495440840938e-18,-8.051995507022787e-20,-8.051974942673206e-20,-8.051962814146179e-20,-8.051955146962489e-20,-8.051950163350326e-20,-8.051946766715584e-20,-8.051944323542541e-20,-8.05194249185388e-20,-8.051941071108107e-20,39737.303814856044
1999.0,0.1999999999999998,203793.5549787033,2.3761613743666977e-10,7.956480033273356e-15,9.958223007949761e-17,-2.013131472336758e-18,1.209681854669154e-19,1.9037058869927038e-19,1.4694636619826536e-19,-1.3055007272941768e-20,-8.358952997144157e-21,3.9135619437543586e-19,1.9239456075235073e-21,1.9239574221582335e-21,1.923955729090078e-21,1.9239542324750396e-21,1.923953144498835e-21,1.9239523640131126e-21,1.923951793090175e-21,1.923951359272586e-21,1.9239510232703633e-21,40758.7109957404
