t,R,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,Sr
1999.0,0.1999999999999694,158113.8830084514,2.5355275579588732e-09,1.1282167473793937e-17,-6.6129457073144225e-25,-3.150501402909722e-32,4.1274171646884046e-39,9.703542404985543e-44,-5.142801292370571e-46,3.020042338681844e-48,-2.2437716472005443e-51,2.1207389040729486e-48,-4.7912760767746056e-52,-8.197424969933469e-53,-8.097068358954192e-53,-8.088725239623004e-53,-8.087852054718455e-53,-8.08775070639319e-53,-8.087738061355049e-53,-8.087736391813307e-53,-8.08773616060484e-53,31622.776601683792
1999.0,0.2,162178.04036178257,2.221452010892725e-10,5.982480796586679e-14,-7.194104453897124e-16,-6.594320029518456e-17,1.7479586240246274e-17,3.8577556714379534e-19,-6.628779422675566e-19,2.0352716900935329e-19,4.139871780104122e-20,2.1982412897890123e-18,-2.1760675962989254e-20,-2.176065833918174e-20,-2.1760650296891675e-20,-2.1760648511220203e-20,-2.1760648076244613e-20,-2.176064799253111e-20,-2.1760647970185384e-20,-2.1760648088202772e-20,-2.1760648087019902e-20,32435.608072358114
1999.0,0.19999999999999926,166346.66276704526,-1.7465810793763173e-10,-1.4987094256501166e-13,-5.649849582542832e-16,5.5038336294997076e-17,-8.987228438789908e-18,1.329623964893246e-19,3.875970162328135e-20,-2.5699123620932954e-20,-1.390757067165098e-20,-2.3173662240502103e-19,-3.510125172691608e-21,-3.510095811915176e-21,-3.510093896005506e-21,-3.510093572334282e-21,-3.510093500575261e-21,-3.5100934840571304e-21,-3.5100934807075824e-21,-3.510093479702492e-21,-3.51009347802395e-21,33269.332553410386
1999.0,0.20000000000002022,170622.43539263672,1.1870509310025108e-09,-4.597761630281828e-13,9.64293679282149e-16,-5.4650611917184675e-18,-3.796495906680266e-19,-3.127207559858611e-20,-2.5208877091441455e-21,-2.2014113482462863e-22,-3.194748455161676e-23,-2.8896320974951663e-21,-6.814400333535167e-24,-6.81433846639762e-24,-6.814335377936244e-24,-6.814334782373472e-24,-6.814334650176792e-24,-6.814334618858234e-24,-6.814334611167612e-24,-6.814334609187771e-24,-6.81433460862981e-24,34124.487078528895
1999.0,0.1999999999999991,175008.11242653872,-2.2418088096436065e-10,-5.6262092680525495e-14,-3.9351765068181303e-16,8.543155113716116e-18,-4.240651428781761e-19,-2.0132906743285014e-19,-1.5697423131614044e-19,4.803626632802111e-21,3.913157680054732e-21,-4.103050072885809e-20,-3.205611080721642e-22,-3.205628132132337e-22,-3.205627229112702e-22,-3.2056269781988426e-22,-3.2056269216525407e-22,-3.205626905539912e-22,-3.205626903650868e-22,-3.2056269023902047e-22,-3.2056269000781494e-22,35001.62248530942
1999.0,0.19999999999999693,179506.5188503436,-1.5592605545726896e-10,-6.577190577548513e-14,-3.4609606646937035e-16,-2.6843080547809845e-17,1.1312638414976364e-17,6.537968704729222e-19,-3.275941265375145e-19,1.291049153420012e-19,-1.4546945425400144e-20,1.5163784243094086e-18,-2.940775214388627e-20,-2.9407664527652144e-20,-2.940765256093572e-20,-2.940765007523257e-20,-2.9407649455103296e-20,-2.940764933713948e-20,-2.940764934486047e-20,-2.940764937724946e-20,-2.9407649332295224e-20,35901.303770070685
1999.0,0.19999999999939203,184120.55225845063,-1.199133485648504e-08,-1.5326548577722406e-11,6.811501581014971e-14,1.0972155979228819e-14,-1.9518011486957767e-15,1.6040942802835573e-15,7.42916358097085e-16,3.7470626565230463e-17,-6.121054756354865e-17,1.7911646495113808e-15,-2.4687342390010885e-17,-2.4687220894458857e-17,-2.4687210612707498e-17,-2.468720852076455e-17,-2.4687208047545653e-17,-2.4687207925653947e-17,-2.4687207906697262e-17,-2.468720789951625e-17,-2.4687207897693968e-17,36824.11045179003
1999.0,0.20000000000004484,188853.1847269736,2.733546978630803e-09,7.103970206333673e-13,-1.1314607883218587e-15,-2.1241824173382452e-16,1.3273133452655205e-17,-9.460294425661077e-20,4.0193755693883016e-19,-5.035929985359407e-19,5.2869508153219596e-20,-5.930935394576312e-18,1.8302148360930311e-19,1.8302083442540118e-19,1.8302075565781797e-19,1.8302073947701765e-19,1.830207369690357e-19,1.8302073532316237e-19,1.8302073491602742e-19,1.8302073590958435e-19,1.8302073608883334e-19,37770.63694539364
1999.0,0.1999999999999996,193707.46472319984,3.049951882088317e-10,8.248605386119436e-14,-9.110507805611847e-16,-8.062536301320019e-17,2.2218199012606176e-17,1.3565860286335632e-18,-5.142087756164127e-19,1.9819980998952199e-19,-7.177665280921403e-22,1.5447903581940959e-18,-3.360870852618739e-20,-3.36086227511017e-20,-3.36086091455402e-20,-3.360860628663708e-20,-3.3608605588508244e-20,-3.360860553801276e-20,-3.3608605494823193e-20,-3.3608605489051976e-20,-3.360860548451612e-20,38741.49294464184
1999.0,0.20000000000000578,198686.51907428246,9.729131836137075e-10,1.6185294760993457e-13,-1.8833630697196043e-15,-1.1209762477474478e-16,1.379818559273411e-17,-2.4998635975303544e-18,-5.357899788298575e-19,4.213570013098108e-19,-1.763730430255011e-20,4.7360913505376844e-18,-4.4728189830240166e-20,-4.4728016800265256e-20,-4.472799648855653e-20,-4.47279925011085e-20,-4.472799148087189e-20,-4.4727991164379406e-20,-4.4727991083103586e-20,-4.472799140196599e-20,-4.4727991058212253e-20,39737.303814856044
