t,R,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,Sr
1999.0,0.1999999999999812,158113.88300843193,2.748951717095958e-09,2.481772060242545e-18,-1.5629966942658983e-25,1.4741911675942698e-31,1.3523324040431632e-36,2.604284186709361e-40,-2.7122504501472155e-45,-5.868858711021865e-49,2.4455889014921474e-53,-3.622571539663919e-49,-5.765820473802827e-54,-2.2011498829933927e-55,-2.1988911495019316e-55,-2.1988893453645334e-55,-2.198889340783782e-55,-2.1988893407686324e-55,-2.1988893407684227e-55,-2.1988893407684227e-55,-2.1988893407684227e-55,31622.776601683792
1999.0,0.1999999999999999,162178.0403617824,2.3284079336952167e-10,6.269682114247763e-14,-7.544801411992726e-16,-6.678715764477162e-17,1.7906594128200775e-17,3.551908559862067e-19,-7.023200903480048e-19,2.0774156507324813e-19,4.3332589718396386e-20,2.243144242195043e-18,-2.2392338558729698e-20,-2.2392351831901075e-20,-2.2392351651803683e-20,-2.239235165009705e-20,-2.23923516478726e-20,-2.2392351653071333e-20,-2.2392351653071333e-20,-2.2392351653071333e-20,-2.2392351653071333e-20,32435.608072358114
1999.0,0.19999999999999957,166346.66276704505,-1.9647140473780292e-10,-1.2267791273782868e-13,-6.145839153386042e-16,4.7855064329314486e-17,-8.507069330853855e-18,1.6290758806058831e-19,3.75667395579084e-20,-2.573859630165931e-20,-1.383491945960248e-20,-2.3392115305906783e-19,-3.2249560649252575e-21,-3.224940120076883e-21,-3.22494007651937e-21,-3.2249400773228993e-21,-3.22494005161233e-21,-3.224940052767921e-21,-3.224940052767921e-21,-3.224940052767921e-21,-3.224940052767921e-21,33269.332553410386
1999.0,0.20000000000000043,170622.43539264824,7.577148796721489e-10,8.403228185870211e-14,-9.813369523633664e-16,-4.975229397209378e-17,1.1180256296234211e-17,1.260704922068767e-18,-3.0358090106796746e-19,6.614066874655722e-20,-1.9600355709086565e-22,7.369983317114833e-19,-1.5774315167851337e-20,-1.5774301591341125e-20,-1.577430155641006e-20,-1.5774301554751402e-20,-1.5774301508384858e-20,-1.5774301507502412e-20,-1.5774301507502412e-20,-1.5774301507502412e-20,-1.5774301507502412e-20,34124.487078528895
1999.0,0.19999999999999912,175008.11242653878,-1.8252447830415873e-10,-6.984248239790887e-14,-4.778252879654104e-16,1.1145114583283236e-17,-5.852471128710578e-19,-2.0836865832386077e-19,-1.722566517485317e-19,4.59788901847373e-21,4.072317729388528e-21,-5.278839363241598e-20,-2.458311925720579e-22,-2.4583280309756797e-22,-2.4583281438241497e-22,-2.4583281417128217e-22,-2.458328146027123e-22,-2.4583281458603617e-22,-2.4583281458603617e-22,-2.4583281458603617e-22,-2.4583281458603617e-22,35001.62248530942
1999.0,0.1999999999999969,179506.51885034362,-1.556996805347835e-10,-6.569737048261796e-14,-3.462967296046483e-16,-2.686815651872582e-17,1.1317176432885637e-17,6.541043402305355e-19,-3.276534395117073e-19,1.2910905839390805e-19,-1.4544822423493004e-20,1.516376373510896e-18,-2.940758946907937e-20,-2.9407558359807025e-20,-2.9407557995933654e-20,-2.9407557995852085e-20,-2.9407557987137264e-20,-2.940755799328037e-20,-2.940755799328037e-20,-2.940755799328037e-20,-2.940755799328037e-20,35901.303770070685
1999.0,0.20000000000000812,184120.55225895013,8.205943548631184e-10,2.010978932519412e-13,-1.9276378837840525e-15,-1.5017300413874443e-16,2.089294040802896e-17,-2.537321817257211e-18,2.4331531540512216e-20,5.001542732904086e-19,-2.394727731223611e-19,9.07507034536549e-18,-1.5492330312709484e-19,-1.549230225351102e-19,-1.5492302026887118e-19,-1.5492302105091114e-19,-1.5492302024912467e-19,-1.549230202491552e-19,-1.549230202491552e-19,-1.549230202491552e-19,-1.549230202491552e-19,36824.11045179003
1999.0,0.20000000000002313,188853.1847269941,2.7282416669136604e-09,7.089457498340158e-13,-1.1231867645371453e-15,-2.118973670011146e-16,1.3234671816117008e-17,-9.208716482381079e-20,4.0238324747898266e-19,-5.033896550260026e-19,5.2757887295401816e-20,-5.9279643056147135e-18,1.8280975767273237e-19,1.8280949696711041e-19,1.8280949250898078e-19,1.8280949347922372e-19,1.8280949219131994e-19,1.8280949223882548e-19,1.8280949223882548e-19,1.8280949223882548e-19,1.8280949223882548e-19,37770.63694539364
1999.0,0.19999999999999965,193707.4647232,2.947839811732117e-10,7.97009236457607e-14,-8.887700366567566e-16,-7.86599789089171e-17,2.1687263175743595e-17,1.3195164649287115e-18,-5.008811130879179e-19,1.9324583036917704e-19,-7.689451240723578e-22,1.5087684964808555e-18,-3.27256727359036e-20,-3.2725648584967444e-20,-3.272564830778446e-20,-3.272564834498248e-20,-3.2725648304317767e-20,-3.2725648307748233e-20,-3.2725648307748233e-20,-3.2725648307748233e-20,-3.2725648307748233e-20,38741.49294464184
1999.0,0.20000000000000615,198686.51907428238,9.860237309209462e-10,1.6693957506175284e-13,-1.9351448655751163e-15,-1.1655640714428016e-16,1.4471343766526065e-17,-2.5349920216031743e-18,-5.258205732948373e-19,4.440654725490919e-19,-1.9948936651061622e-20,5.089240811255401e-18,-4.763523730197164e-20,-4.763516270212448e-20,-4.763516142594361e-20,-4.7635161379579934e-20,-4.763516137835963e-20,-4.763516141876727e-20,-4.763516141876727e-20,-4.763516141876727e-20,-4.763516141876727e-20,39737.303814856044
