t,R,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,Sr
1999.0,0.19999999999999876,158113.88300842958,8.344196170183187e-10,8.10446724449495e-19,2.060523604671546e-26,-2.623630593678068e-32,3.935022561210841e-38,-8.137792303895472e-41,-1.1514306313502214e-43,6.264750146972013e-47,4.1176915381383464e-50,4.425378053563055e-47,-1.945961020044014e-51,-8.105344647877457e-53,-8.094191687020986e-53,-8.094142619502952e-53,-8.0941418537977425e-53,-8.09414183913306e-53,-8.094141838827329e-53,-8.09414183882046e-53,-8.094141838819959e-53,31622.776601683792
1999.0,0.1999999999999999,162178.04036178236,2.354758438029183e-10,6.341074175289172e-14,-7.597251670237696e-16,-6.733454383352122e-17,1.8044440340055504e-17,3.599784432935931e-19,-7.073964524104505e-19,2.0949463966311804e-19,4.3697461490543994e-20,2.262111958379868e-18,-2.258220227955219e-20,-2.2582208858471436e-20,-2.2582208394335804e-20,-2.2582208382887053e-20,-2.2582208384888076e-20,-2.2582208381695038e-20,-2.2582208511260522e-20,-2.258220838244105e-20,-2.258220838244105e-20,32435.608072358114
1999.0,0.1999999999999995,166346.6627670451,-1.9694845774559993e-10,-1.220136291896418e-13,-6.186683095666605e-16,4.778864521614885e-17,-8.505791737617044e-18,1.634596233476983e-19,3.7650478514951456e-20,-2.5750739551943893e-20,-1.3849530674468053e-20,-2.3398272759695904e-19,-3.227816052826058e-21,-3.2277975376282934e-21,-3.227797425416552e-21,-3.2277974234070466e-21,-3.2277974466080434e-21,-3.2277974466038786e-21,-3.2277974464991422e-21,-3.2277974460206667e-21,-3.2277974460206667e-21,33269.332553410386
1999.0,0.20000000000000043,170622.43539264824,7.612076928440258e-10,8.410311585542114e-14,-9.92501785522346e-16,-4.933917501261763e-17,1.1166704430652457e-17,1.2650801481024951e-18,-3.0514842610349527e-19,6.642586303636232e-20,-8.868515579477657e-23,7.395969117135078e-19,-1.585645346512163e-20,-1.5856434172349854e-20,-1.58564337864345e-20,-1.5856433854830337e-20,-1.5856433775757678e-20,-1.5856433807035252e-20,-1.5856433778388176e-20,-1.5856433775263048e-20,-1.5856433775263048e-20,34124.487078528895
1999.0,0.19999999999999912,175008.11242653872,-2.0485357445276344e-10,-6.213790023933914e-14,-4.309012073519133e-16,9.61898815704998e-18,-4.976430185936014e-19,-2.0397288792164778e-19,-1.6336914786703696e-19,4.76847222184259e-21,3.982696207947203e-21,-4.5340119633026414e-20,-2.866331809481544e-22,-2.8663487005908333e-22,-2.8663486705387945e-22,-2.8663486728944297e-22,-2.866348666781862e-22,-2.8663486678067313e-22,-2.86634867119954e-22,-2.8663486687401763e-22,-2.8663486687401763e-22,35001.62248530942
1999.0,0.19999999999999687,179506.51885034353,-1.6144285475738897e-10,-6.760413224888391e-14,-3.374739750046478e-16,-2.6500022413297744e-17,1.1247906289438986e-17,6.509448090813405e-19,-3.2618518061921926e-19,1.2886318886100472e-19,-1.4710230392842843e-20,1.5154905115825259e-18,-2.941420684088754e-20,-2.941416450525966e-20,-2.9414163956154513e-20,-2.9414163901620435e-20,-2.9414163885463267e-20,-2.941416388543587e-20,-2.9414163931847183e-20,-2.941416393176881e-20,-2.941416393176881e-20,35901.303770070685
1999.0,0.2000000000000006,184120.55225894926,-6.676147784207587e-10,-2.189096822477544e-13,7.899392168946782e-16,1.0203320292524397e-16,-3.338679390448619e-17,5.861132085502896e-19,5.837152401997207e-19,-2.427215520084748e-19,-4.725238581706302e-20,-2.2356049847034525e-18,-4.3212522078878745e-21,-4.321197428480293e-21,-4.32119720521664e-21,-4.321197170182567e-21,-4.321197202086084e-21,-4.3211971679208425e-21,-4.321197200056803e-21,-4.3211971677305365e-21,-4.3211971677305365e-21,36824.11045179003
1999.0,0.20000000000002308,188853.18472699405,2.726784772304895e-09,7.086705691894613e-13,-1.1227795345164357e-15,-2.11772882689453e-16,1.3224707696071069e-17,-9.139232927279754e-20,4.02605025789539e-19,-5.0333613963006e-19,5.2693608496570184e-20,-5.926750067024073e-18,1.8275043340367908e-19,1.8275008670777478e-19,1.8275008178377442e-19,1.8275008282453066e-19,1.8275008159916975e-19,1.827500817156015e-19,1.8275008282074807e-19,1.8275008264537175e-19,1.8275008264537175e-19,37770.63694539364
1999.0,0.1999999999999995,193707.46472319964,3.168703628005079e-10,8.566871984809441e-14,-9.365396567486552e-16,-8.290586266844525e-17,2.2832483265847123e-17,1.3994935377006476e-18,-5.297175718385119e-19,2.039372266399126e-19,-6.618138703049014e-22,1.5864015575983843e-18,-3.463566044598929e-20,-3.463562242277185e-20,-3.46356215055983e-20,-3.4635621485118167e-20,-3.4635621485671215e-20,-3.4635621484320416e-20,-3.463562153322852e-20,-3.463562144638314e-20,-3.463562144638314e-20,38741.49294464184
1999.0,0.20000000000000595,198686.5190742824,9.790404203515242e-10,1.6423906723412714e-13,-1.9077297341171333e-15,-1.1412787377624888e-16,1.4081308748718003e-17,-2.5414536745841627e-18,-5.413033772855515e-19,4.3001220526601584e-19,-1.8269104893737356e-20,4.848547885892335e-18,-4.569272444992535e-20,-4.56926302271859e-20,-4.569262887236707e-20,-4.569262848220407e-20,-4.569262882523752e-20,-4.5692628825188866e-20,-4.569262884144143e-20,-4.569262846446765e-20,-4.569262846446765e-20,39737.303814856044
