t,R,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,Sr
1999.0,0.2000000000000065,158113.88300841438,2.598422789205996e-10,-1.4690244074109376e-18,-4.999349032058481e-26,1.1230056692507958e-31,-1.8252693445360006e-37,5.04150797405467e-41,1.1962274618581536e-44,-5.731831443650278e-47,-6.984435182657915e-49,-4.2625029223775355e-47,-2.6355878602353784e-50,-2.2393331395156803e-51,-2.0725297274523126e-51,-2.0348824143980107e-51,-2.024199840863469e-51,-2.020793142392181e-51,-2.0196187090847525e-51,-2.019189237278177e-51,-2.0190243795064154e-51,31622.776601683792
1999.0,0.19999999999999984,162178.04036178236,2.356346767059047e-10,6.348165083393293e-14,-7.611363724538447e-16,-6.728622652893351e-17,1.8046185695102828e-17,3.5734442433972635e-19,-7.090210147766752e-19,2.0934959056631716e-19,4.373428283856523e-20,2.260538126152408e-18,-2.2583893500610654e-20,-2.2583874204859107e-20,-2.258384412261701e-20,-2.2583825303725434e-20,-2.258381372567901e-20,-2.2583806540425492e-20,-2.2583801679237916e-20,-2.258379820538994e-20,-2.2583795969802806e-20,32435.608072358114
1999.0,0.19999999999999918,166346.6627670426,-2.2318005452116632e-10,-1.0790464406851247e-13,-5.5373500093696985e-16,4.212927513714265e-17,-8.23841228839074e-18,2.1733344279250343e-19,8.466191264440055e-20,-1.0915763083733128e-20,-7.569364050704254e-21,-9.975566360187666e-20,-1.1173727560238282e-22,-1.1172070018214456e-22,-1.117183349082835e-22,-1.1171770485295416e-22,-1.1171748172678266e-22,-1.1171742935465837e-22,-1.1171740196365517e-22,-1.1171735979926178e-22,-1.1171736768957443e-22,33269.332553410386
1999.0,0.20000000000000048,170622.43539264819,7.605034374065218e-10,8.399079281415649e-14,-9.910323854852903e-16,-4.930533306067872e-17,1.1159481459518714e-17,1.2629462526489932e-18,-3.047787980951209e-19,6.637209345612887e-20,-1.0439284343508259e-22,7.391096904704834e-19,-1.5838584357613527e-20,-1.583853166644745e-20,-1.5838507654039995e-20,-1.583849390217217e-20,-1.5838485712900362e-20,-1.5838480563906875e-20,-1.58384771473364e-20,-1.583847479170239e-20,-1.5838473137724565e-20,34124.487078528895
1999.0,0.19999999999999915,175008.11242653872,-1.9019789749544298e-10,-6.709050032011368e-14,-4.610105263752349e-16,1.0581295831999967e-17,-5.491744123355845e-19,-2.077394834996189e-19,-1.6940549494123505e-19,4.636866349328113e-21,4.0406914297264264e-21,-5.0537283063846037e-20,-2.6002167934624337e-22,-2.6002381187676987e-22,-2.6002364115570473e-22,-2.6002346293277194e-22,-2.600233389966296e-22,-2.60023257170982e-22,-2.600232007329559e-22,-2.60023162958986e-22,-2.60023135028226e-22,35001.62248530942
1999.0,0.19999999999999857,179506.51885035378,-6.981371947263482e-10,-2.6190412691132827e-13,6.945176408540869e-16,9.15465810769795e-17,-2.104336531111292e-17,3.517691299629163e-21,4.340860801899897e-19,-1.2598178394700405e-19,-2.641281761862142e-20,-1.0962343136464066e-18,-1.9896984124419593e-21,-1.9896587276104234e-21,-1.989653019392242e-21,-1.989650734202731e-21,-1.989649579921769e-21,-1.9896488986563227e-21,-1.989648466107466e-21,-1.9896481791807902e-21,-1.9896479705110512e-21,35901.303770070685
1999.0,0.19999999999999796,184120.55225893948,-3.75184572207058e-10,-2.3558256872347914e-13,4.457178505114702e-16,7.320177493774629e-17,-2.5114195960027346e-17,-4.9070908666311375e-19,5.480221879393369e-20,-9.443202447890339e-20,-1.942854469167345e-20,-1.138062131835701e-18,-7.581620586461503e-21,-7.581543858666121e-21,-7.581527873406285e-21,-7.581520476026016e-21,-7.581516401311508e-21,-7.581513901837559e-21,-7.581512302701529e-21,-7.581511140488488e-21,-7.581510358635954e-21,36824.11045179003
1999.0,0.20000000000002308,188853.18472699396,2.7188348892019083e-09,7.065829518646756e-13,-1.1116718076244194e-15,-2.1100660811816094e-16,1.316755376991322e-17,-8.765591491919243e-20,4.031522502742812e-19,-5.030866524576598e-19,5.2519144456283843e-20,-5.923188890626983e-18,1.8246040402529278e-19,1.8245954279436534e-19,1.8245923567951265e-19,1.824590721175731e-19,1.8245897546487589e-19,1.8245891461175183e-19,1.824588762034522e-19,1.8245884929053402e-19,1.8245883001924747e-19,37770.63694539364
1999.0,0.19999999999999954,193707.4647231998,3.0612597305692184e-10,8.270863439911593e-14,-9.126728275470757e-16,-8.084331411052382e-17,2.2275196455107118e-17,1.360148137964459e-18,-5.15584956251265e-19,1.9875160412732644e-19,-7.3050174474611875e-22,1.549265115437089e-18,-3.3709848480894383e-20,-3.3709737348131014e-20,-3.370968548417022e-20,-3.370965605232615e-20,-3.370963860976775e-20,-3.3709627674901086e-20,-3.370962038032183e-20,-3.3709615415393604e-20,-3.370961186027423e-20,38741.49294464184
1999.0,0.20000000000000584,198686.51907428243,9.722720682216352e-10,1.7688006199930838e-13,-2.650220902292391e-15,-1.776619536577126e-16,1.5386301086057185e-17,-2.9189029075139494e-18,-2.85615591618574e-19,4.60960505627963e-19,-1.8180312122399303e-20,6.022555105652102e-18,-3.695111058872242e-20,-3.6950881239787703e-20,-3.695081059424771e-20,-3.695077488897719e-20,-3.69507548142056e-20,-3.6950742464212406e-20,-3.695073420826913e-20,-3.6950728955622294e-20,-3.695072499902549e-20,39737.303814856044
