t,R,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,Sr
1999.0,0.2,158113.8830084183,-2.821021457586313e-11,1.1940908999816695e-21,6.464264389259699e-29,-1.2040500798157377e-36,-1.2474668481096706e-41,-1.2150005779578682e-45,9.853794816283225e-49,-8.502468746621156e-54,-7.21704520747158e-55,-2.871457808961676e-53,1.0550784372892242e-56,7.377725933230275e-58,7.023348746910995e-58,6.960232370856912e-58,6.946252626249735e-58,6.942795101265616e-58,6.94187318156245e-58,6.941612716602962e-58,6.94153549340549e-58,31622.776601683792
1999.0,0.19999999999999996,162178.04036178248,2.2594206211972096e-10,6.084958878102623e-14,-7.324769604840767e-16,-6.619207137045135e-17,1.762648598689023e-17,3.7586342771430743e-19,-6.75790627417045e-19,2.056044100139528e-19,4.224261750773617e-20,2.2201097139373482e-18,-2.1996128583848583e-20,-2.1996101834719413e-20,-2.1996077180257846e-20,-2.1996065281265668e-20,-2.1996059483162998e-20,-2.199605654713489e-20,-2.1996055011262903e-20,-2.1996054163751037e-20,-2.1996053696230273e-20,32435.608072358114
1999.0,0.19999999999999737,166346.6627670408,-4.2424862029122094e-10,-2.448467368882804e-13,4.947073317500008e-16,8.572202973371168e-17,-2.6589303592760174e-17,3.8763942033154727e-19,3.8373017844273283e-19,-1.1382045256752357e-19,-3.184940336392406e-20,-1.0432170856998684e-18,-1.2007989308193327e-20,-1.2007901588593093e-20,-1.2007883467227196e-20,-1.200787618896758e-20,-1.2007872893135669e-20,-1.2007871333213462e-20,-1.2007870433539363e-20,-1.2007869978640936e-20,-1.200786972304468e-20,33269.332553410386
1999.0,0.2000000000000004,170622.4353926482,7.59855944079366e-10,8.409447229905273e-14,-9.907648647736765e-16,-4.932732517842369e-17,1.1158841440862489e-17,1.2621035813020023e-18,-3.045141009507924e-19,6.631421874163713e-20,-1.1092295523303844e-22,7.384855304131812e-19,-1.5820460755246896e-20,-1.582040559017283e-20,-1.5820386048534002e-20,-1.582037724373409e-20,-1.5820372913621298e-20,-1.5820370875871073e-20,-1.5820369708022486e-20,-1.582036910978918e-20,-1.5820368805002956e-20,34124.487078528895
1999.0,0.1999999999999991,175008.1124265387,-2.0121288393966023e-10,-6.332161678798901e-14,-4.3826053901950067e-16,9.847041528967991e-18,-5.100788677268498e-19,-2.0501039885316275e-19,-1.648473480286309e-19,4.738981237553693e-21,3.996929338881435e-21,-4.6574047351036987e-20,-2.800975183894036e-22,-2.8009941566755335e-22,-2.800992122421004e-22,-2.800990785890694e-22,-2.8009900685451523e-22,-2.8009897043333314e-22,-2.8009895121259343e-22,-2.800989397716716e-22,-2.8009893440020994e-22,35001.62248530942
1999.0,0.19999999999999693,179506.51885034353,-1.6074715695304987e-10,-6.738032018025939e-14,-3.382924852678602e-16,-2.656307861576161e-17,1.1259641128784057e-17,6.515699380025903e-19,-3.263567096124836e-19,1.2890078273668568e-19,-1.4701845447220633e-20,1.5157990885330145e-18,-2.941722167309566e-20,-2.9417105020360375e-20,-2.941706735368697e-20,-2.941705066272229e-20,-2.941704279099687e-20,-2.941703890701698e-20,-2.941703681007555e-20,-2.941703574155531e-20,-2.9417035075577907e-20,35901.303770070685
1999.0,0.20000000000000082,184120.55225895354,8.299422811952317e-10,2.446946231630448e-13,1.2151166947022998e-15,-1.7572937665310769e-16,9.206871172402796e-18,2.1116085952418785e-18,-1.6868834366313944e-18,-6.6998008558725325e-19,-1.0072550886644105e-19,-9.844186106440575e-18,-6.388718699947458e-22,-6.388263807748332e-22,-6.388249236346584e-22,-6.388245111620977e-22,-6.388243352369383e-22,-6.388242491499763e-22,-6.388242043044013e-22,-6.388241800445081e-22,-6.388241665459515e-22,36824.11045179003
1999.0,0.20000000000002302,188853.18472699396,2.7155574965406013e-09,7.058174836373411e-13,-1.1085788057702597e-15,-2.107040422770394e-16,1.3142944011589882e-17,-8.617642657687533e-20,4.038399282499318e-19,-5.028316270725204e-19,5.2367169389839727e-20,-5.918272864749625e-18,1.822657544443251e-19,1.8226489716243733e-19,1.8226465341742031e-19,1.8226454701183557e-19,1.8226449914659584e-19,1.8226447340251608e-19,1.8226446055473675e-19,1.822644536589999e-19,1.8226444977839987e-19,37770.63694539364
1999.0,0.1999999999999997,193707.46472320042,2.713762730416043e-10,7.340518441329003e-14,-8.337427049021435e-16,-7.456979767740006e-17,2.0522039801616983e-17,1.240641390351466e-18,-4.703526249427733e-19,1.8186602489344616e-19,-9.471298588484286e-22,1.426400526796327e-18,-3.072143694793987e-20,-3.07213317111469e-20,-3.072129335156836e-20,-3.072127607143275e-20,-3.072126782520643e-20,-3.0721263758799995e-20,-3.072126161292276e-20,-3.072126043667855e-20,-3.072125985590431e-20,38741.49294464184
1999.0,0.20000000000000034,198686.5190742839,7.491149484761752e-10,8.372431494426647e-14,-9.431894197566095e-16,-4.166054354617114e-17,4.346954943382415e-18,-7.202659834291837e-19,-1.485299577683043e-19,1.3290077091693536e-19,4.804313730225403e-21,1.4494719024086882e-18,-1.0665448876805569e-20,-1.06654020600339e-20,-1.0665387071024623e-20,-1.0665380861398557e-20,-1.0665377843170467e-20,-1.0665376454928243e-20,-1.066537559943241e-20,-1.066537532821328e-20,-1.0665375052850595e-20,39737.303814856044
