t,R,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,Sr
1999.0,0.20000000000000015,158113.88300843636,2.0135659969276863e-09,6.631702632214425e-19,3.4277444974532e-25,-1.791357403963684e-31,-2.2955555638157125e-38,-4.224087159829207e-42,3.333195433972485e-45,2.3823199567884934e-48,-1.707667606484279e-51,1.535216139151461e-48,-1.1567002274524856e-53,6.609818099509467e-54,6.606447781871441e-54,6.606444661176551e-54,6.606444655398872e-54,6.606444655383024e-54,6.606444655394406e-54,6.606444655394406e-54,6.606444655394406e-54,31622.776601683792
1999.0,0.19999999999999993,162178.04036178233,2.34883879209103e-10,6.322143360254887e-14,-7.576841983091881e-16,-6.726692204596988e-17,1.8018363116024264e-17,3.605935369756877e-19,-7.054873987136743e-19,2.0924356720281198e-19,4.3598206157846505e-20,2.259430572914488e-18,-2.254779708404663e-20,-2.254782183043632e-20,-2.254782172625032e-20,-2.2547821726529292e-20,-2.2547821726286877e-20,-2.254782172626282e-20,-2.254782172626282e-20,-2.254782172626282e-20,-2.254782172626282e-20,32435.608072358114
1999.0,0.20000000000057644,166346.66276724575,-1.4356958667564204e-09,-1.5129444109443184e-12,-1.0789999510104078e-14,-9.42337789550041e-16,7.062724048122444e-16,3.144449119933067e-17,-3.623014991070913e-17,1.499739803318315e-17,-4.131370784360438e-18,1.993168421609814e-16,-5.111046397223192e-18,-5.111043104453064e-18,-5.111043108709483e-18,-5.1110430853490035e-18,-5.111043079452022e-18,-5.111043079415209e-18,-5.111043079415209e-18,-5.111043079415209e-18,-5.111043079415209e-18,33269.332553410386
1999.0,0.20000000000000043,170622.43539264824,7.593361517212628e-10,8.401669376086146e-14,-9.895643170655051e-16,-4.931185374456097e-17,1.1154332356179739e-17,1.260634381764171e-18,-3.042495534049275e-19,6.627319007678549e-20,-1.2309821263658653e-22,7.381088269100723e-19,-1.580721571394326e-20,-1.5807212098241937e-20,-1.5807211955533582e-20,-1.580721195156147e-20,-1.5807211955080528e-20,-1.580721195467839e-20,-1.580721195467839e-20,-1.580721195467839e-20,-1.580721195467839e-20,34124.487078528895
1999.0,0.19999999999999918,175008.1124265387,-1.9315136283024495e-10,-6.60484904213003e-14,-4.548702550756399e-16,1.0377288374860184e-17,-5.38925475071683e-19,-2.0689276265855494e-19,-1.6812274645883148e-19,4.669440728989168e-21,4.028827536691224e-21,-4.937961167525223e-20,-2.6543153978956913e-22,-2.6543322978649126e-22,-2.6543324296785616e-22,-2.654332430523192e-22,-2.6543324268439896e-22,-2.6543324305206256e-22,-2.6543324305206256e-22,-2.6543324305206256e-22,-2.6543324305206256e-22,35001.62248530942
1999.0,0.19999999999999699,179506.51885034356,-1.5616036207708444e-10,-6.585793490962562e-14,-3.456846126764063e-16,-2.682571547443074e-17,1.1309339115159372e-17,6.535371179870997e-19,-3.2751831337897224e-19,1.2910238486436786e-19,-1.4558525920490736e-20,1.5164914667560322e-18,-2.941002142509683e-20,-2.9410009156226813e-20,-2.9410008930614093e-20,-2.9410008930935675e-20,-2.941000893101448e-20,-2.9410008928742926e-20,-2.9410008928742926e-20,-2.9410008928742926e-20,-2.9410008928742926e-20,35901.303770070685
1999.0,0.1999999999999987,184120.55225894155,-2.350858537879e-10,-1.9637653545653101e-13,2.719126348689921e-16,5.059411474940404e-17,-1.7630679363190004e-17,3.2457151090520727e-19,1.750617408280433e-19,-4.984663052525321e-20,-2.197880563713461e-20,-3.6745376873739604e-19,-1.1934549090142555e-20,-1.1934528353041631e-20,-1.1934528224935169e-20,-1.193452822451958e-20,-1.1934528224128923e-20,-1.1934528224514276e-20,-1.1934528224514276e-20,-1.1934528224514276e-20,-1.1934528224514276e-20,36824.11045179003
1999.0,0.20000000000002335,188853.1847269941,2.7348298615873045e-09,7.105331238114933e-13,-1.1302425202722542e-15,-2.1250928732364105e-16,1.3282299166707805e-17,-9.521224169293975e-20,4.016003637879057e-19,-5.036412715096982e-19,5.296565278784842e-20,-5.932568957094861e-18,1.830846881861968e-19,1.8308455301743096e-19,1.830845519766324e-19,1.8308455196484067e-19,1.8308455197580947e-19,1.8308455196460246e-19,1.8308455196460246e-19,1.8308455196460246e-19,1.8308455196460246e-19,37770.63694539364
1999.0,0.19999999999999957,193707.46472319996,2.990360564473255e-10,8.086340292982648e-14,-8.981721809896686e-16,-7.946977327081483e-17,2.1907560805666625e-17,1.3347825475820788e-18,-5.064959523851448e-19,1.9529070464750046e-19,-7.464697386789625e-22,1.5233991105561675e-18,-3.309171748164995e-20,-3.309171377303152e-20,-3.309171366598779e-20,-3.3091713665952536e-20,-3.309171370139032e-20,-3.309171370198176e-20,-3.309171370198176e-20,-3.309171370198176e-20,-3.309171370198176e-20,38741.49294464184
1999.0,0.20000000000000615,198686.51907428232,9.836942497925824e-10,1.6598110192547734e-13,-1.925575244701107e-15,-1.157632365464198e-16,1.4360676187981477e-17,-2.5183046597045136e-18,-5.236236087908983e-19,4.407129002086447e-19,-1.9702532947003522e-20,5.0457562085812895e-18,-4.726247990582482e-20,-4.7262441090765164e-20,-4.726244012156619e-20,-4.726244011712581e-20,-4.726244050343024e-20,-4.726244011587774e-20,-4.726244011587774e-20,-4.726244011587774e-20,-4.726244011587774e-20,39737.303814856044
