t,R,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,Sr
1999.0,0.20000000000000184,158113.8830084158,5.034010805444593e-11,-8.203327355689385e-19,-3.4596742776337797e-26,-2.8057218807350074e-32,-2.7400446062465657e-37,3.1773923834746495e-40,1.832353104565664e-43,-5.667066996819026e-47,-4.260407863020681e-50,-4.138454560517063e-47,8.64264028635729e-52,1.7649145317204334e-53,1.7203806129738826e-53,1.718708402990537e-53,1.7186325524733274e-53,1.7186288453482707e-53,1.7186286580743698e-53,1.7186286486463949e-53,1.71862864819884e-53,31622.776601683792
1999.0,0.19999999999999998,162178.04036178254,2.2286000291928591e-10,6.000711353248696e-14,-7.209420724816591e-16,-6.606762972952962e-17,1.751480215518017e-17,3.8585081598577733e-19,-6.646695582489125e-19,2.03968729239392e-19,4.151329762444157e-20,2.202996551124919e-18,-2.181096793236004e-20,-2.1810830518937547e-20,-2.1810812311657233e-20,-2.181081043278723e-20,-2.1810810106852633e-20,-2.181081023076493e-20,-2.1810810228465136e-20,-2.1810810103106555e-20,-2.181081022588096e-20,32435.608072358114
1999.0,0.19999999999999704,166346.66276704043,-4.823784886489066e-10,-2.4981782126172125e-13,5.96895925676979e-16,8.129393882479697e-17,-2.7838649382697485e-17,6.728694237263698e-19,4.102681226103615e-19,-1.402163650726561e-19,-3.3505250562161587e-20,-1.339405039735092e-18,-1.0251523140395832e-20,-1.0251348571886316e-20,-1.0251337683941631e-20,-1.0251336679401167e-20,-1.0251336580064931e-20,-1.025133662084113e-20,-1.0251336581865946e-20,-1.0251336576986042e-20,-1.0251336571549296e-20,33269.332553410386
1999.0,0.20000000000000046,170622.4353926482,7.592179520217547e-10,8.403720295690077e-14,-9.898561225734301e-16,-4.929786988588377e-17,1.1152701335208312e-17,1.2603327012423792e-18,-3.041820545970916e-19,6.626780189488196e-20,-1.2199721523175487e-22,7.380520413706301e-19,-1.5803948910973674e-20,-1.580379769952137e-20,-1.580378329622707e-20,-1.5803781903614184e-20,-1.580378177753614e-20,-1.5803781791514234e-20,-1.5803781787692457e-20,-1.5803781789359563e-20,-1.580378176029282e-20,34124.487078528895
1999.0,0.19999999999999915,175008.11242653872,-1.91228530718886e-10,-6.669898125563665e-14,-4.590756328136471e-16,1.0511115839077924e-17,-5.49186745976988e-19,-2.067713598093974e-19,-1.6870830586205608e-19,4.6700063350103854e-21,4.036267832982588e-21,-4.975244721648254e-20,-2.618736832038931e-22,-2.618751133086952e-22,-2.6187494421173233e-22,-2.618749234974858e-22,-2.618749209543009e-22,-2.6187492077416845e-22,-2.6187492074681564e-22,-2.6187492127416084e-22,-2.6187492075923436e-22,35001.62248530942
1999.0,0.19999999999999685,179506.5188503435,-1.6273906349813877e-10,-6.784383381056939e-14,-3.403912731199855e-16,-2.6156923532222358e-17,1.1192499379101374e-17,6.48825938186207e-19,-3.262402139944534e-19,1.288022394701871e-19,-1.4494251161971216e-20,1.5128258171288678e-18,-2.9363188696106665e-20,-2.9362885961766495e-20,-2.936285856226755e-20,-2.936285599066273e-20,-2.9362855775608744e-20,-2.9362855745945595e-20,-2.936285574294306e-20,-2.9362855742675655e-20,-2.936285574482681e-20,35901.303770070685
1999.0,0.19999999999999993,184120.55225895203,1.7707656859808419e-10,5.40648029397649e-15,6.056941697348526e-17,-2.2029869792398996e-18,1.3281276895997135e-19,-3.643802240428031e-22,3.2048313813652215e-20,-1.1302809936696566e-20,-1.6927175190544218e-21,-9.676030800593287e-20,1.7843635502126573e-21,1.7843470887807352e-21,1.7843454524218476e-21,1.7843452953556234e-21,1.784345282074008e-21,1.7843452807796837e-21,1.7843452800813404e-21,1.7843452800437667e-21,1.7843452800860398e-21,36824.11045179003
1999.0,0.2000000000000231,188853.18472699373,2.7143094227853556e-09,7.055612820795335e-13,-1.1079516106082602e-15,-2.1059565485964757e-16,1.3134517001256689e-17,-8.560004468756308e-20,4.0395520555574133e-19,-5.028027620662308e-19,5.2322457472402255e-20,-5.917675854550967e-18,1.8222467310828344e-19,1.8222255919199328e-19,1.8222238436709806e-19,1.8222236823833767e-19,1.822223666702576e-19,1.8222236644813779e-19,1.8222236544733794e-19,1.822223654454739e-19,1.8222236519474178e-19,37770.63694539364
1999.0,0.19999999999999954,193707.46472319972,3.127284439100967e-10,8.456733512169572e-14,-9.277724787890745e-16,-8.210578460363537e-17,2.2617868202211462e-17,1.3843999854705046e-18,-5.243364235627359e-19,2.0193821864260248e-19,-6.774704977501165e-22,1.5718318203685162e-18,-3.427692339438508e-20,-3.4276596288286856e-20,-3.427656439172373e-20,-3.427656140795014e-20,-3.427656110972295e-20,-3.42765611260651e-20,-3.427656107612913e-20,-3.427656112477463e-20,-3.4276561111039584e-20,38741.49294464184
1999.0,0.1999999999999997,198686.519074281,2.732272929500125e-10,2.3078880129789197e-14,2.4207662739090606e-16,-9.173936511281828e-18,-3.822836295151427e-18,6.635775347171455e-20,2.2401425307632325e-20,2.2318996161243185e-21,1.3410284851518756e-22,6.9309340773243e-20,-2.201369762275715e-23,-2.2013256946848462e-23,-2.2013233754424008e-23,-2.2013231757355558e-23,-2.2013231565911063e-23,-2.201323154661916e-23,-2.2013231545727922e-23,-2.2013231544311598e-23,-2.201323154452418e-23,39737.303814856044
