t,R,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,Sr
1999.0,0.19999999999999388,158113.883008417,-5.229909360694847e-10,-1.822534503178023e-18,3.0011353666637133e-25,6.481699263117143e-33,-9.16583421214329e-40,-8.649940485685549e-45,3.882900540934889e-50,6.563269965220723e-52,1.2766062712314958e-55,5.571165028069577e-52,-1.2077217872807379e-57,-1.790143599473446e-58,-1.1634283250967813e-58,-1.044287089651891e-58,-1.0164544830782042e-58,-1.0093073831290674e-58,-1.0073843803928707e-58,-1.006859989899231e-58,-1.0067204880560758e-58,31622.776601683792
1999.0,0.19999999999999998,162178.0403617826,2.2015860653488696e-10,5.925103192984468e-14,-7.150797490675552e-16,-6.555207966399549e-17,1.737348245624842e-17,3.849498641132668e-19,-6.575839919879232e-19,2.0242593311644365e-19,4.11095264268972e-20,2.1863319418146352e-18,-2.1623596900395845e-20,-2.1623238242229038e-20,-2.162296923599515e-20,-2.1622825355865134e-20,-2.162274917929528e-20,-2.162270688264239e-20,-2.162268372746502e-20,-2.1622670660115586e-20,-2.1622663427544645e-20,32435.608072358114
1999.0,0.1999999999999991,166346.66276704523,-1.662321926663671e-10,-1.3553896289908552e-13,1.2560206095817046e-16,2.5902755930551922e-17,-1.2554873754798323e-17,-3.3311802265096965e-21,5.0810357622029554e-20,-1.9870743014630713e-20,-1.0716733239001235e-20,-2.0316177568023892e-19,7.205691672988134e-23,7.223170233457518e-23,7.226877679511423e-23,7.227569302648737e-23,7.227823699526838e-23,7.227846550352042e-23,7.227847370788051e-23,7.22784380423786e-23,7.227842837947245e-23,33269.332553410386
1999.0,0.20000000000000043,170622.43539264824,7.60440063864189e-10,8.415785055654244e-14,-9.920329984877782e-16,-4.932875092901836e-17,1.1162679089173164e-17,1.2635715690930857e-18,-3.0483056678487357e-19,6.635284476063145e-20,-9.734847330417741e-23,7.388194389843218e-19,-1.5835526776249036e-20,-1.5835102238177246e-20,-1.583488376530983e-20,-1.5834774868578706e-20,-1.58347182113827e-20,-1.5834687673480108e-20,-1.583467067469567e-20,-1.5834661146923803e-20,-1.5834655730609438e-20,34124.487078528895
1999.0,0.1999999999999991,175008.11242653878,-1.9459426738196245e-10,-6.553659910890948e-14,-4.519861585562242e-16,1.028159546991202e-17,-5.346408636642034e-19,-2.0636177378030786e-19,-1.6746366904548987e-19,4.689381691273352e-21,4.023344302823218e-21,-4.875389445232323e-20,-2.6806408719979576e-22,-2.6806862496661723e-22,-2.6806655907260867e-22,-2.680650019980221e-22,-2.680640874856237e-22,-2.680635794141803e-22,-2.6806329424084226e-22,-2.6806313232214984e-22,-2.6806304137601334e-22,35001.62248530942
1999.0,0.19999999999999693,179506.51885034353,-1.5676841321675898e-10,-6.604657160067788e-14,-3.4520758812320197e-16,-2.6761836159784226e-17,1.1298269584354566e-17,6.52969854069714e-19,-3.2740796079866644e-19,1.2908006183424893e-19,-1.4556095497516492e-20,1.516257394639188e-18,-2.940921724059808e-20,-2.9408346155881306e-20,-2.9407926116733203e-20,-2.940772108097884e-20,-2.9407615269590496e-20,-2.940755854893753e-20,-2.9407527226618206e-20,-2.940750930490424e-20,-2.940749934128245e-20,35901.303770070685
1999.0,0.20000000000000048,184120.552258945,-2.9949383055161744e-11,-1.653830203570709e-14,-2.579061871268876e-16,-1.676559800292556e-17,2.8581770844579588e-18,-5.164677165589668e-19,-6.920177850393057e-20,5.430690921733785e-20,-1.1369213946401633e-20,7.953418085974493e-19,-7.064983421869844e-21,-7.06469460395272e-21,-7.064580655639741e-21,-7.064528761829771e-21,-7.064502982094469e-21,-7.064489274114566e-21,-7.064481696028598e-21,-7.06447738746658e-21,-7.06447498304439e-21,36824.11045179003
1999.0,0.20000000000002324,188853.184726994,2.721688799069487e-09,7.073791568923638e-13,-1.1163399304509452e-15,-2.1128984789599393e-16,1.3188259802417958e-17,-8.89936864935095e-20,4.029678763788397e-19,-5.031966365863482e-19,5.2569966141002306e-20,-5.924657776865161e-18,1.8257931835966469e-19,1.8257310498985844e-19,1.8257035443399427e-19,1.8256905221922575e-19,1.8256839348380955e-19,1.8256803957573217e-19,1.8256784433445377e-19,1.8256773341722305e-19,1.8256767190808245e-19,37770.63694539364
1999.0,0.19999999999999948,193707.46472319955,3.2452332699178454e-10,8.772696564477523e-14,-9.526219093602485e-16,-8.441246304556109e-17,2.3232510383307078e-17,1.4278455490697379e-18,-5.396853478312789e-19,2.0763158483145832e-19,-6.306453656844286e-22,1.6132582061594844e-18,-3.5301466151795425e-20,-3.530049774996527e-20,-3.5300003048695425e-20,-3.529975843483463e-20,-3.5299632340803e-20,-3.5299564059569224e-20,-3.529952622600102e-20,-3.5299505000148645e-20,-3.529949301282862e-20,38741.49294464184
1999.0,0.20000000000000567,198686.51907428246,9.645121614794652e-10,1.5873169482948644e-13,-1.851005052063197e-15,-1.0940027975113199e-16,1.3432462499216033e-17,-2.432222458958726e-18,-5.23773311423354e-19,4.104855749497156e-19,-1.6965534250957062e-20,4.60710498160816e-18,-4.357957949193624e-20,-4.3577931975015736e-20,-4.3577224784098966e-20,-4.3576901252258274e-20,-4.357674054140085e-20,-4.3576655397137036e-20,-4.357660840749431e-20,-4.3576582015680867e-20,-4.3576567151260046e-20,39737.303814856044
