t,R,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,Sr
1999.0,0.19999999999998377,158113.8830084344,2.625253053420395e-09,4.816991377969201e-18,-8.498040944891122e-26,2.4275446309235893e-31,5.401048215389723e-37,-2.119089904499526e-40,-8.054159661654444e-43,2.1576687438882565e-45,6.079004827935887e-48,1.634617698947967e-45,-1.1186471733983722e-49,-2.0288875302011202e-50,-1.9006350545650507e-50,-1.8924193743114624e-50,-1.8918002455072666e-50,-1.8917499202151952e-50,-1.8917456877900308e-50,-1.8917453326225116e-50,-1.8917453044290873e-50,31622.776601683792
1999.0,0.19999999999999998,162178.04036178257,2.1948575392285952e-10,5.906210680224646e-14,-7.136867070821643e-16,-6.540915555463721e-17,1.7338540593138555e-17,3.828931558589778e-19,-6.56629501166271e-19,2.0196270075374353e-19,4.10308654678935e-20,2.1812873466030033e-18,-2.1574366606202682e-20,-2.1574148108993648e-20,-2.157410053949176e-20,-2.1574092857028086e-20,-2.1574091540264547e-20,-2.157409133407535e-20,-2.157409115621507e-20,-2.157409115013848e-20,-2.1574091149404473e-20,32435.608072358114
1999.0,0.19999999999999912,166346.66276704526,-1.6782583075942076e-10,-1.3467959681387288e-13,1.2731550198369225e-16,2.6131909141986892e-17,-1.2556597550755374e-17,-9.355823309605601e-21,5.1001787876446216e-20,-1.9888634797694455e-20,-1.0733584484264025e-20,-2.031763100579888e-19,7.242984919736882e-23,7.249929763897767e-23,7.250518718237576e-23,7.250536252785081e-23,7.250538333462058e-23,7.250537300902469e-23,7.250537474640243e-23,7.250537502925119e-23,7.25053749533468e-23,33269.332553410386
1999.0,0.2000000000000004,170622.43539264824,7.58331279450668e-10,8.401451677789224e-14,-9.894073019635664e-16,-4.923166336828737e-17,1.1142847658769746e-17,1.2578799877974758e-18,-3.0375213249186685e-19,6.619502518726292e-20,-1.312719657652605e-22,7.373070399761705e-19,-1.5779363212691514e-20,-1.5779131729319496e-20,-1.5779094863855294e-20,-1.5779089003858757e-20,-1.5779088070694695e-20,-1.577908785939889e-20,-1.5779087827838808e-20,-1.577908784680508e-20,-1.5779087822292394e-20,34124.487078528895
1999.0,0.19999999999999915,175008.11242653866,-2.0108321900521974e-10,-6.335525313211236e-14,-4.390453360096876e-16,9.872165429068935e-18,-5.006650772333759e-19,-2.069525854629059e-19,-1.6575677278576036e-19,4.6664725251116424e-21,4.0022203658050165e-21,-4.792154760331062e-20,-2.7978516053450926e-22,-2.797864642834024e-22,-2.7978599026117052e-22,-2.797858992748488e-22,-2.797858806812744e-22,-2.7978587779728385e-22,-2.7978587760356346e-22,-2.797858793354762e-22,-2.7978587751235713e-22,35001.62248530942
1999.0,0.1999999999999969,179506.51885034353,-1.6090440382812928e-10,-6.73926589963124e-14,-3.2417184724651425e-16,-3.830152130470292e-17,1.0979812884734303e-17,-2.979957617832238e-20,-3.374631307951312e-19,1.3885972384091839e-19,-1.4859824225679382e-20,1.658674311331386e-18,-2.4949439117084155e-20,-2.494901575246047e-20,-2.4948954500941667e-20,-2.4948945152116178e-20,-2.4948943578812733e-20,-2.4948943345948237e-20,-2.4948943265369726e-20,-2.4948943225679265e-20,-2.494894328683875e-20,35901.303770070685
1999.0,0.20000000000000664,184120.55225894877,6.571126087517531e-10,1.6898056970694094e-13,-1.6695828989925103e-15,-1.4414113462270023e-16,3.928315489695179e-17,2.8025766107282502e-18,-9.787901383343148e-19,3.344916734456794e-19,-1.2332024039342092e-20,3.3462314993198725e-18,-6.842649734746149e-20,-6.842546356167296e-20,-6.842530130966545e-20,-6.842527489642669e-20,-6.84252705431359e-20,-6.842527000613687e-20,-6.842526986938797e-20,-6.842526996345935e-20,-6.842526984435914e-20,36824.11045179003
1999.0,0.20000000000002324,188853.18472699396,2.730748331841323e-09,7.0957055851221e-13,-1.1262352225058167e-15,-2.121339418373109e-16,1.3252682467628685e-17,-9.329030556334053e-20,4.021725677959422e-19,-5.034524772499831e-19,5.282223949624458e-20,-5.929027804083218e-18,1.829024369024643e-19,1.8289921385802862e-19,1.8289875181480464e-19,1.8289868291697337e-19,1.8289867137545015e-19,1.8289866951213226e-19,1.8289866937913907e-19,1.8289866938436058e-19,1.8289866937615287e-19,37770.63694539364
1999.0,0.1999999999999996,193707.4647231998,3.053523617307589e-10,8.255392086329911e-14,-9.117307339037257e-16,-8.067752518295934e-17,2.223399888465658e-17,1.3574575509808479e-18,-5.14671460266208e-19,1.9836852993625989e-19,-7.175785729931265e-22,1.5460387883978356e-18,-3.363961733853913e-20,-3.363911931008015e-20,-3.363903939555985e-20,-3.363902689834222e-20,-3.363902483031025e-20,-3.363902440079238e-20,-3.3639024410085684e-20,-3.363902439865668e-20,-3.363902439405949e-20,38741.49294464184
1999.0,0.200000000000006,198686.5190742824,9.787527153647225e-10,1.795294853969481e-13,-2.6872449749771977e-15,-1.807934108636628e-16,1.5726527752285034e-17,-2.9578813980337623e-18,-2.810945075923378e-19,4.718206841887747e-19,-1.906096066150974e-20,6.192939641015796e-18,-3.796606135509851e-20,-3.796526640163704e-20,-3.7965164829105836e-20,-3.7965150000579486e-20,-3.7965147554605256e-20,-3.7965147219216846e-20,-3.7965146938779424e-20,-3.7965146938737246e-20,-3.7965147096089863e-20,39737.303814856044
1999.0,0.20000000000000587,203793.5549787042,9.824339447560965e-10,1.654771047999858e-13,-1.9202857962923213e-15,-1.1529711701429646e-16,1.4186679845274722e-17,-2.5846947109824494e-18,-5.207950255428416e-19,4.576699934603894e-19,-1.303677672482057e-20,4.707961756724251e-18,-4.7673566157225027e-20,-4.7672671485845457e-20,-4.7672545860629393e-20,-4.767252716560614e-20,-4.767252372749624e-20,-4.767252334039891e-20,-4.7672523213638726e-20,-4.7672523192893686e-20,-4.767252319101295e-20,40758.7109957404
1999.0,0.20000000000000098,209031.86207278402,-2.7366592606412717e-11,-1.3743798165504661e-14,-2.1331083296628726e-16,-1.4503877520924822e-17,4.277910508149144e-18,2.2077505500838626e-19,-9.246929629671851e-20,3.944503660865117e-20,8.235128947509513e-22,8.818379737790081e-20,-5.3922623602644825e-21,-5.392183422400252e-21,-5.3921706330783905e-21,-5.3921685737733874e-21,-5.392168234384619e-21,-5.3921681784261816e-21,-5.392168167312311e-21,-5.392168173946469e-21,-5.3921681663406334e-21,41806.37241455762
1999.0,0.19999999999999946,214404.81454961593,-1.6200941938317932e-10,-1.5054518870994062e-13,1.2706198754805331e-16,3.6582923698878866e-17,-6.59913058048718e-18,5.987977266875505e-19,-2.105326015651183e-20,-3.2189351426050706e-20,-1.182211198895241e-20,-5.153477232513646e-19,-1.0293662453677393e-21,-1.0292985346121079e-21,-1.0292942024779682e-21,-1.029293735195924e-21,-1.029293657551254e-21,-1.0292936526661106e-21,-1.029293651615336e-21,-1.0292936544683375e-21,-1.0292936475749253e-21,42880.962909924616
