t,R,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,Sr
1999.0,0.19999999999999668,158113.88300841165,-5.607199637813242e-10,-1.3248354753757909e-18,-9.23682311271635e-26,5.604002316900637e-32,6.242502655827908e-38,-2.3862112839682822e-42,3.672768121657632e-46,-4.94413395829862e-47,-1.4914500813697868e-49,-4.919902616742636e-47,2.671605489062877e-51,5.0480644246812404e-52,2.9099983389487756e-52,2.426238613273493e-52,2.2881229533021675e-52,2.2442244188526454e-52,2.2294810581345172e-52,2.2244169794438612e-52,2.2226938451499814e-52,31622.776601683792
1999.0,0.19999999999999993,162178.0403617823,2.3659151382119e-10,6.371598958491372e-14,-7.635051260329236e-16,-6.74172610766817e-17,1.8088944064901546e-17,3.567399908209302e-19,-7.116268232931214e-19,2.0987738418183438e-19,4.388762729401334e-20,2.2662437176938758e-18,-2.2648906403866206e-20,-2.264862260853833e-20,-2.2648308097480267e-20,-2.2648096932654806e-20,-2.264795836737899e-20,-2.2647864255169552e-20,-2.2647795751510044e-20,-2.2647744790628255e-20,-2.2647705264732154e-20,32435.608072358114
1999.0,0.19999999999999715,166346.66276704043,-4.694576935035452e-10,-2.4917465038154644e-13,5.699886109407891e-16,8.327240432450941e-17,-2.7663063778326235e-17,5.913548687780688e-19,4.077274587229333e-19,-1.340592920023252e-19,-3.331014898846545e-20,-1.2683830916189844e-18,-1.0752086528626312e-20,-1.0751527100336669e-20,-1.0751297563248196e-20,-1.0751179539788417e-20,-1.0751109661506154e-20,-1.0751063849218998e-20,-1.0751031297855708e-20,-1.0751007121622122e-20,-1.0750988311618734e-20,33269.332553410386
1999.0,0.2000000000000004,170622.4353926482,7.603013801384871e-10,8.41740774577053e-14,-9.919052112729873e-16,-4.9334293238235827e-17,1.1162490355913076e-17,1.2634013357996703e-18,-3.0475048980796964e-19,6.634882803570395e-20,-9.854715774093075e-23,7.387972172469412e-19,-1.5832459998809546e-20,-1.5832067805213313e-20,-1.5831815636934292e-20,-1.5831662246727884e-20,-1.5831564010109503e-20,-1.583149762496378e-20,-1.583145002931767e-20,-1.5831414395716906e-20,-1.5831386785373145e-20,34124.487078528895
1999.0,0.1999999999999992,175008.11242653875,-1.720392132007176e-10,-7.3906468430116e-14,-5.014965585726893e-16,1.199089587046433e-17,-6.345858004322165e-19,-2.0974216290899793e-19,-1.766190292097106e-19,4.5052705417643394e-21,4.118700103862675e-21,-5.661696758627722e-20,-2.262802200455114e-22,-2.262875507887925e-22,-2.2628626338963247e-22,-2.262845725475243e-22,-2.26283280824525e-22,-2.2628235501543093e-22,-2.2628167928270564e-22,-2.262811712024301e-22,-2.2628077619547597e-22,35001.62248530942
1999.0,0.19999999999999885,179506.51885035518,-7.356050344619152e-10,-2.828232959887421e-13,7.701990166080784e-16,1.0414189402335722e-16,-2.4220979157824237e-17,-1.5265171848014926e-20,5.117576152654876e-19,-1.5128930723188483e-19,-3.1791209469433384e-20,-1.3183392810933056e-18,-1.8232720703908495e-21,-1.823031021244612e-21,-1.8229669088911928e-21,-1.8229414376313514e-21,-1.8229284296432882e-21,-1.8229204549395108e-21,-1.8229148729048854e-21,-1.822910769099573e-21,-1.8229075780921263e-21,35901.303770070685
1999.0,0.19999999999999846,184120.55225894184,-3.0197035277160683e-10,-2.6227089659680747e-13,-1.1999006455385415e-15,1.3310167572496024e-16,-2.3772563098416996e-17,3.066671616253403e-18,2.5469279409410633e-18,4.565622123317653e-19,1.9845094927902455e-20,8.458460308446959e-18,-5.006415088371735e-21,-5.006203527710044e-21,-5.00610620078284e-21,-5.00605392119928e-21,-5.006022201272923e-21,-5.0060010658510546e-21,-5.005986007676964e-21,-5.0059747460460784e-21,-5.005966011315155e-21,36824.11045179003
1999.0,0.20000000000002316,188853.18472699387,2.7122714097327086e-09,7.04986624209206e-13,-1.1045621369952605e-15,-2.1039163228392166e-16,1.3119395675316406e-17,-8.466059393158137e-20,4.041130881974988e-19,-5.027082498040989e-19,5.2278900315624554e-20,-5.916419375663378e-18,1.821514012111998e-19,1.821453594193561e-19,1.8214212493209818e-19,1.8214027530754092e-19,1.8213913034753303e-19,1.8213836225069847e-19,1.8213781349090526e-19,1.821374033064209e-19,1.8213708564591042e-19,37770.63694539364
1999.0,0.20000000000000012,193707.46472320159,1.9451547079067553e-10,5.2283007628291613e-14,-6.313310512637536e-16,-6.231892078971446e-17,1.6776255909125793e-17,9.901294833822923e-19,-3.695996732200777e-19,1.440786825285476e-19,-1.836706354656992e-21,1.155107016095205e-18,-2.4212970103790945e-20,-2.4212352944662553e-20,-2.4211961418032646e-20,-2.421172467450973e-20,-2.4211574368257683e-20,-2.421147252362964e-20,-2.4211399740384818e-20,-2.4211345270090387e-20,-2.4211303060662763e-20,38741.49294464184
1999.0,0.20000000000000584,198686.51907428243,9.71585601313784e-10,1.6134673428365894e-13,-1.8781695467598654e-15,-1.116659247091292e-16,1.3738685742223554e-17,-2.489685347500489e-18,-5.34041201458961e-19,4.196093994092441e-19,-1.7521885554959123e-20,4.714942035775743e-18,-4.4543173837796105e-20,-4.454151102437186e-20,-4.454065532520869e-20,-4.4540178932328005e-20,-4.4539889866857574e-20,-4.453969936375314e-20,-4.453956438705434e-20,-4.45394640147715e-20,-4.453938625448249e-20,39737.303814856044
