t,R,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,Sr
1999.0,0.19999999999999812,158113.88300842894,8.118208866621308e-10,7.12821065887683e-19,-5.0039173637250085e-27,-1.860707939180457e-32,4.1285330504571625e-38,-1.5434339649221375e-41,-3.4121680777588834e-44,4.683900291122286e-48,2.0353809447458314e-50,4.2876947622755143e-48,2.07462649685779e-52,-7.500469814475076e-54,-6.237377531620488e-54,-6.093753755862747e-54,-6.074426998302967e-54,-6.071609160125213e-54,-6.07118269609916e-54,-6.071118010151767e-54,-6.071108642335659e-54,31622.776601683792
1999.0,0.2,162178.0403617827,2.123934077278696e-10,5.709665932522093e-14,-6.949881796593555e-16,-6.430922508746247e-17,1.701045675001749e-17,3.771125601485416e-19,-6.4087845279872045e-19,1.977392582239062e-19,3.9993739253537445e-20,2.1357536547329945e-18,-2.1100620360505305e-20,-2.1100294421739678e-20,-2.1100169085113687e-20,-2.1100131691215877e-20,-2.1100120383329908e-20,-2.1100116951361326e-20,-2.11001158992793e-20,-2.110011558605164e-20,-2.1100115495244125e-20,32435.608072358114
1999.0,0.1999999999999991,166346.66276704357,-2.162588625573007e-10,-5.85969624395425e-14,-4.092020434597414e-16,8.947882702571784e-18,-3.7617453697969554e-19,-1.5006463028818944e-19,-1.4652643993576197e-19,1.5785349404363246e-21,8.175166425681374e-22,-1.959936143653839e-21,-1.0415785950658912e-21,-1.0415622716808614e-21,-1.0415564522060373e-21,-1.0415546796837268e-21,-1.041554136194694e-21,-1.0415539680293624e-21,-1.0415539145063683e-21,-1.0415538990858935e-21,-1.0415538965655366e-21,33269.332553410386
1999.0,0.2000000000000004,170622.4353926482,7.595223420278078e-10,8.397288820117322e-14,-9.894764333156951e-16,-4.931758673396168e-17,1.1155081952611242e-17,1.260880658016273e-18,-3.043032530030103e-19,6.629585885533736e-20,-1.232073154931549e-22,7.383802879491027e-19,-1.5813569518666448e-20,-1.5813218461855115e-20,-1.5813116915280245e-20,-1.5813088003671283e-20,-1.5813079443568468e-20,-1.5813076887596254e-20,-1.5813076101334698e-20,-1.581307583987386e-20,-1.5813075798534082e-20,34124.487078528895
1999.0,0.19999999999999912,175008.11242653875,-2.1643271445430496e-10,-5.85450359061614e-14,-4.0830885210879543e-16,8.95603524696057e-18,-4.495198113785782e-19,-2.030550251600534e-19,-1.5974128987348626e-19,4.7747096916761594e-21,3.942234997996513e-21,-4.302979589638128e-20,-3.0715305878895013e-22,-3.0715448980192103e-22,-3.0715309703582363e-22,-3.071526012495698e-22,-3.071524416086534e-22,-3.0715239173764634e-22,-3.071523764154749e-22,-3.0715237181706945e-22,-3.0715237066227574e-22,35001.62248530942
1999.0,0.1999999999999969,179506.51885034353,-1.5756130426625757e-10,-6.63100504565514e-14,-3.4415903493456944e-16,-2.6699823728342516e-17,1.1286615299302283e-17,6.522826171084257e-19,-3.271957650606983e-19,1.290545284038953e-19,-1.4575598689340627e-20,1.5162173213577218e-18,-2.9409760144844994e-20,-2.940905542464021e-20,-2.940886216557645e-20,-2.940880786097296e-20,-2.9408792008511e-20,-2.940878721499692e-20,-2.9408785805828606e-20,-2.94087853365283e-20,-2.940878518789025e-20,35901.303770070685
1999.0,0.2000000000000003,184120.5522589529,1.4259249922460993e-10,4.916501029864805e-15,6.036900459573144e-17,-1.3175556951630873e-18,6.688474798834697e-20,3.8589113269627356e-20,3.672270599344454e-20,-1.632365206938384e-21,-5.507099218375463e-22,2.1742300231869955e-20,8.733817270302999e-22,8.733674383580934e-22,8.733624418752493e-22,8.733609191709464e-22,8.733604615243832e-22,8.733603185618739e-22,8.733602757894302e-22,8.733602623038348e-22,8.73360257761697e-22,36824.11045179003
1999.0,0.20000000000002324,188853.18472699414,2.7328856810735128e-09,7.100890670473316e-13,-1.1286302067792753e-15,-2.1233327597826103e-16,1.326817825802759e-17,-9.428819184687622e-20,4.0185835527622375e-19,-5.035655037744366e-19,5.289454736017457e-20,-5.931087843347612e-18,1.8300553837405787e-19,1.8300061593941695e-19,1.829993569446074e-19,1.8299901470135482e-19,1.8299891537163932e-19,1.8299888533596653e-19,1.8299887647127632e-19,1.8299887378889114e-19,1.8299887298824855e-19,37770.63694539364
1999.0,0.19999999999999957,193707.4647231997,3.137725354479923e-10,8.486087723062955e-14,-9.30002177061768e-16,-8.231891054678429e-17,2.2673864463275613e-17,1.3885379026542772e-18,-5.256598975979282e-19,2.0244892827655478e-19,-6.749240445990542e-22,1.5756414928938297e-18,-3.4369184965084754e-20,-3.436841338529511e-20,-3.436819150833134e-20,-3.436812806901882e-20,-3.4368109630226743e-20,-3.436810393849659e-20,-3.4368102261018157e-20,-3.4368101710238274e-20,-3.4368101587480895e-20,38741.49294464184
1999.0,0.20000000000000612,198686.51907428238,9.877394975166032e-10,1.6753000297187182e-13,-1.9410724814198393e-15,-1.171381933319566e-16,1.4551108469568916e-17,-2.5491967082042236e-18,-5.279776770676029e-19,4.464027668511035e-19,-2.0123464566750688e-20,5.118402468488235e-18,-4.788719209431303e-20,-4.7885779254018137e-20,-4.788543044063505e-20,-4.788533814643291e-20,-4.788531175413569e-20,-4.788530365834302e-20,-4.788530181423241e-20,-4.788530066545601e-20,-4.7885300382339844e-20,39737.303814856044
